,time,thscode,netAssetValue
0,2017-04-28,519671.OF,1.255
1,2017-05-31,519671.OF,1.322
2,2017-06-30,519671.OF,1.401
3,2017-07-31,519671.OF,1.451
4,2017-08-31,519671.OF,1.471
5,2017-09-29,519671.OF,1.474
6,2017-10-31,519671.OF,1.549
7,2017-11-30,519671.OF,1.589
8,2017-12-29,519671.OF,1.597
9,2018-01-31,519671.OF,1.748
10,2018-02-28,519671.OF,1.646
11,2018-03-30,519671.OF,1.561
12,2018-04-27,519671.OF,1.515
13,2018-05-31,519671.OF,1.526
14,2018-06-29,519671.OF,1.456
15,2018-07-31,519671.OF,1.501
16,2018-08-31,519671.OF,1.461
17,2018-09-28,519671.OF,1.523
18,2018-10-31,519671.OF,1.448
19,2018-11-30,519671.OF,1.43
20,2018-12-28,519671.OF,1.367
21,2019-01-31,519671.OF,1.466
22,2019-02-28,519671.OF,1.586
23,2019-03-29,519671.OF,1.631
24,2019-04-30,519671.OF,1.678
25,2019-05-31,519671.OF,1.584
26,2019-06-28,519671.OF,1.663
27,2019-07-31,519671.OF,1.69
28,2019-08-30,519671.OF,1.621
29,2019-09-30,519671.OF,1.417
30,2019-10-31,519671.OF,1.436
31,2019-11-29,519671.OF,1.423
32,2019-12-31,519671.OF,1.499
33,2020-01-23,519671.OF,1.435
34,2020-02-28,519671.OF,1.387
35,2020-03-31,519671.OF,1.304
36,2020-04-30,519671.OF,1.351
37,2020-05-29,519671.OF,1.319
38,2020-06-30,519671.OF,1.344
39,2020-07-31,519671.OF,1.468
40,2020-08-31,519671.OF,1.526
41,2020-09-30,519671.OF,1.488
42,2020-10-30,519671.OF,1.518
43,2020-11-30,519671.OF,1.662
44,2020-12-31,519671.OF,1.616
45,2021-01-29,519671.OF,1.655
46,2021-02-26,519671.OF,1.736
47,2021-03-31,519671.OF,1.708
48,2021-04-30,519671.OF,1.668
49,2021-05-31,519671.OF,1.703
50,2021-06-30,519671.OF,1.651
51,2021-07-30,519671.OF,1.522
52,2021-08-31,519671.OF,1.596
53,2021-09-30,519671.OF,1.614
54,2021-10-29,519671.OF,1.597
55,2021-11-30,519671.OF,1.551
56,2021-12-31,519671.OF,1.621
57,2022-01-28,519671.OF,1.598
58,2022-02-28,519671.OF,1.604
59,2022-03-01,519671.OF,1.618
