,time,thscode,netAssetValue
0,2017-04-28,161026.OF,0.913
1,2017-05-31,161026.OF,0.889
2,2017-06-30,161026.OF,0.93
3,2017-07-31,161026.OF,0.942
4,2017-08-31,161026.OF,0.958
5,2017-09-29,161026.OF,0.95
6,2017-10-31,161026.OF,0.989
7,2017-11-30,161026.OF,0.972
8,2017-12-29,161026.OF,0.957
9,2018-01-31,161026.OF,0.99
10,2018-02-28,161026.OF,0.934
11,2018-03-30,161026.OF,0.898
12,2018-04-27,161026.OF,0.872
13,2018-05-31,161026.OF,0.879
14,2018-06-29,161026.OF,0.827
15,2018-07-31,161026.OF,0.848
16,2018-08-31,161026.OF,0.809
17,2018-09-28,161026.OF,0.819
18,2018-10-31,161026.OF,0.731
19,2018-11-30,161026.OF,0.742
20,2018-12-28,161026.OF,0.694
21,2019-01-31,161026.OF,0.729
22,2019-02-28,161026.OF,0.824
23,2019-03-29,161026.OF,0.871
24,2019-04-30,161026.OF,0.861
25,2019-05-31,161026.OF,0.808
26,2019-06-28,161026.OF,0.854
27,2019-07-31,161026.OF,0.86
28,2019-08-30,161026.OF,0.849
29,2019-09-30,161026.OF,0.858
30,2019-10-31,161026.OF,0.862
31,2019-11-29,161026.OF,0.857
32,2019-12-31,161026.OF,0.894
33,2020-01-23,161026.OF,0.871
34,2020-02-28,161026.OF,0.871
35,2020-03-31,161026.OF,0.81
36,2020-04-30,161026.OF,0.862
37,2020-05-29,161026.OF,0.85
38,2020-06-30,161026.OF,0.914
39,2020-07-31,161026.OF,1.04
40,2020-08-31,161026.OF,1.071
41,2020-09-30,161026.OF,1.01
42,2020-10-30,161026.OF,1.02
43,2020-11-30,161026.OF,1.081
44,2020-12-31,161026.OF,1.109
45,2021-01-29,161026.OF,1.134
46,2021-02-26,161026.OF,1.135
47,2021-03-31,161026.OF,1.083
48,2021-04-30,161026.OF,1.095
49,2021-05-31,161026.OF,1.142
50,2021-06-30,161026.OF,1.123
51,2021-07-30,161026.OF,1.07
52,2021-08-31,161026.OF,1.108
53,2021-09-30,161026.OF,1.119
54,2021-10-29,161026.OF,1.121
55,2021-11-30,161026.OF,1.111
56,2021-12-31,161026.OF,1.146
57,2022-01-28,161026.OF,1.062
58,2022-02-28,161026.OF,1.088
59,2022-03-01,161026.OF,1.096
