,time,thscode,netAssetValue
0,2017-04-28,001550.OF,0.7393
1,2017-05-31,001550.OF,0.7202
2,2017-06-30,001550.OF,0.7553
3,2017-07-31,001550.OF,0.7216
4,2017-08-31,001550.OF,0.7392
5,2017-09-29,001550.OF,0.7524
6,2017-10-31,001550.OF,0.7922
7,2017-11-30,001550.OF,0.7655
8,2017-12-29,001550.OF,0.7784
9,2018-01-31,001550.OF,0.7672
10,2018-02-28,001550.OF,0.7486
11,2018-03-30,001550.OF,0.8257
12,2018-04-27,001550.OF,0.8371
13,2018-05-31,001550.OF,0.8753
14,2018-06-29,001550.OF,0.8041
15,2018-07-31,001550.OF,0.7573
16,2018-08-31,001550.OF,0.6993
17,2018-09-28,001550.OF,0.6916
18,2018-10-31,001550.OF,0.6214
19,2018-11-30,001550.OF,0.65
20,2018-12-28,001550.OF,0.5927
21,2019-01-31,001550.OF,0.5687
22,2019-02-28,001550.OF,0.6806
23,2019-03-29,001550.OF,0.754
24,2019-04-30,001550.OF,0.7337
25,2019-05-31,001550.OF,0.6816
26,2019-06-28,001550.OF,0.6969
27,2019-07-31,001550.OF,0.7131
28,2019-08-30,001550.OF,0.7527
29,2019-09-30,001550.OF,0.7541
30,2019-10-31,001550.OF,0.776
31,2019-11-29,001550.OF,0.7618
32,2019-12-31,001550.OF,0.7907
33,2020-01-23,001550.OF,0.8473
34,2020-02-28,001550.OF,0.8679
35,2020-03-31,001550.OF,0.8649
36,2020-04-30,001550.OF,0.9261
37,2020-05-29,001550.OF,0.9701
38,2020-06-30,001550.OF,1.1172
39,2020-07-31,001550.OF,1.2647
40,2020-08-31,001550.OF,1.257
41,2020-09-30,001550.OF,1.1542
42,2020-10-30,001550.OF,1.1607
43,2020-11-30,001550.OF,1.0987
44,2020-12-31,001550.OF,1.1278
45,2021-01-29,001550.OF,1.1493
46,2021-02-26,001550.OF,1.142
47,2021-03-31,001550.OF,1.1203
48,2021-04-30,001550.OF,1.2183
49,2021-05-31,001550.OF,1.2524
50,2021-06-30,001550.OF,1.2384
51,2021-07-30,001550.OF,1.1284
52,2021-08-31,001550.OF,1.052
53,2021-09-30,001550.OF,1.0857
54,2021-10-29,001550.OF,1.0534
55,2021-11-30,001550.OF,1.0998
56,2021-12-31,001550.OF,1.1137
57,2022-01-28,001550.OF,0.9672
58,2022-02-28,001550.OF,0.9968
59,2022-03-01,001550.OF,0.993
