,time,thscode,netAssetValue
0,2017-04-28,160615.OF,1.363
1,2017-05-31,160615.OF,1.388
2,2017-06-30,160615.OF,1.461
3,2017-07-31,160615.OF,1.502
4,2017-08-31,160615.OF,1.538
5,2017-09-29,160615.OF,1.548
6,2017-10-31,160615.OF,1.618
7,2017-11-30,160615.OF,1.621
8,2017-12-29,160615.OF,1.624
9,2018-01-31,160615.OF,1.722
10,2018-02-28,160615.OF,1.629
11,2018-03-30,160615.OF,1.583
12,2018-04-27,160615.OF,1.529
13,2018-05-31,160615.OF,1.553
14,2018-06-29,160615.OF,1.458
15,2018-07-31,160615.OF,1.464
16,2018-08-31,160615.OF,1.394
17,2018-09-28,160615.OF,1.44
18,2018-10-31,160615.OF,1.32
19,2018-11-30,160615.OF,1.323
20,2018-12-28,160615.OF,1.259
21,2019-01-31,160615.OF,1.335
22,2019-02-28,160615.OF,1.518
23,2019-03-29,160615.OF,1.596
24,2019-04-30,160615.OF,1.61
25,2019-05-31,160615.OF,1.507
26,2019-06-28,160615.OF,1.594
27,2019-07-31,160615.OF,1.624
28,2019-08-30,160615.OF,1.617
29,2019-09-30,160615.OF,1.629
30,2019-10-31,160615.OF,1.66
31,2019-11-29,160615.OF,1.643
32,2019-12-31,160615.OF,1.754
33,2020-01-23,160615.OF,1.721
34,2020-02-28,160615.OF,1.709
35,2020-03-31,160615.OF,1.607
36,2020-04-30,160615.OF,1.71
37,2020-05-29,160615.OF,1.702
38,2020-06-30,160615.OF,1.849
39,2020-07-31,160615.OF,2.123
40,2020-08-31,160615.OF,2.206
41,2020-09-30,160615.OF,2.121
42,2020-10-30,160615.OF,2.188
43,2020-11-30,160615.OF,2.313
44,2020-12-31,160615.OF,2.429
45,2021-01-29,160615.OF,2.495
46,2021-02-26,160615.OF,2.491
47,2021-03-31,160615.OF,2.373
48,2021-04-30,160615.OF,2.423
49,2021-05-31,160615.OF,2.527
50,2021-06-30,160615.OF,2.505
51,2021-07-30,160615.OF,2.345
52,2021-08-31,160615.OF,2.361
53,2021-09-30,160615.OF,2.393
54,2021-10-29,160615.OF,2.413
55,2021-11-30,160615.OF,2.39
56,2021-12-31,160615.OF,2.003
57,2022-01-28,160615.OF,1.859
58,2022-02-28,160615.OF,1.865
59,2022-03-01,160615.OF,1.88
