,time,thscode,netAssetValue
0,2017-04-28,000008.OF,1.6971
1,2017-05-31,000008.OF,1.5998
2,2017-06-30,000008.OF,1.6862
3,2017-07-31,000008.OF,1.7284
4,2017-08-31,000008.OF,1.7734
5,2017-09-29,000008.OF,1.8099
6,2017-10-31,000008.OF,1.7991
7,2017-11-30,000008.OF,1.7225
8,2017-12-29,000008.OF,1.7192
9,2018-01-31,000008.OF,1.7012
10,2018-02-28,000008.OF,1.6586
11,2018-03-30,000008.OF,1.6821
12,2018-04-27,000008.OF,1.6168
13,2018-05-31,000008.OF,1.5935
14,2018-06-29,000008.OF,1.4557
15,2018-07-31,000008.OF,1.4524
16,2018-08-31,000008.OF,1.3564
17,2018-09-28,000008.OF,1.2887
18,2018-10-31,000008.OF,1.1569
19,2018-11-30,000008.OF,1.1875
20,2018-12-28,000008.OF,1.1326
21,2019-01-31,000008.OF,1.1336
22,2019-02-28,000008.OF,1.3451
23,2019-03-29,000008.OF,1.4803
24,2019-04-30,000008.OF,1.4199
25,2019-05-31,000008.OF,1.3233
26,2019-06-28,000008.OF,1.3337
27,2019-07-31,000008.OF,1.326
28,2019-08-30,000008.OF,1.3238
29,2019-09-30,000008.OF,1.3403
30,2019-10-31,000008.OF,1.3336
31,2019-11-29,000008.OF,1.327
32,2019-12-31,000008.OF,1.4234
33,2020-01-23,000008.OF,1.449
34,2020-02-28,000008.OF,1.4612
35,2020-03-31,000008.OF,1.3566
36,2020-04-30,000008.OF,1.4377
37,2020-05-29,000008.OF,1.4551
38,2020-06-30,000008.OF,1.5827
39,2020-07-31,000008.OF,1.782
40,2020-08-31,000008.OF,1.8068
41,2020-09-30,000008.OF,1.6851
42,2020-10-30,000008.OF,1.6646
43,2020-11-30,000008.OF,1.718
44,2020-12-31,000008.OF,1.7275
45,2021-01-29,000008.OF,1.7232
46,2021-02-26,000008.OF,1.7292
47,2021-03-31,000008.OF,1.7037
48,2021-04-30,000008.OF,1.7675
49,2021-05-31,000008.OF,1.8352
50,2021-06-30,000008.OF,1.8643
51,2021-07-30,000008.OF,1.8642
52,2021-08-31,000008.OF,1.9939
53,2021-09-30,000008.OF,1.953
54,2021-10-29,000008.OF,1.9326
55,2021-11-30,000008.OF,1.9942
56,2021-12-31,000008.OF,2.0173
57,2022-01-28,000008.OF,1.8155
58,2022-02-28,000008.OF,1.8869
59,2022-03-01,000008.OF,1.8923
