,time,thscode,netAssetValue
0,2017-04-28,002236.OF,1.145
1,2017-05-31,002236.OF,1.079
2,2017-06-30,002236.OF,1.112
3,2017-07-31,002236.OF,1.078
4,2017-08-31,002236.OF,1.13
5,2017-09-29,002236.OF,1.183
6,2017-10-31,002236.OF,1.152
7,2017-11-30,002236.OF,1.081
8,2017-12-29,002236.OF,1.053
9,2018-01-31,002236.OF,1.023
10,2018-02-28,002236.OF,0.98
11,2018-03-30,002236.OF,1.058
12,2018-04-27,002236.OF,1.028
13,2018-05-31,002236.OF,0.969
14,2018-06-29,002236.OF,0.87
15,2018-07-31,002236.OF,0.869
16,2018-08-31,002236.OF,0.816
17,2018-09-28,002236.OF,0.806
18,2018-10-31,002236.OF,0.724
19,2018-11-30,002236.OF,0.803
20,2018-12-28,002236.OF,0.772
21,2019-01-31,002236.OF,0.767
22,2019-02-28,002236.OF,0.949
23,2019-03-29,002236.OF,1.07
24,2019-04-30,002236.OF,1.017
25,2019-05-31,002236.OF,0.976
26,2019-06-28,002236.OF,0.976
27,2019-07-31,002236.OF,0.967
28,2019-08-30,002236.OF,0.96
29,2019-09-30,002236.OF,0.992
30,2019-10-31,002236.OF,1.0
31,2019-11-29,002236.OF,0.991
32,2019-12-31,002236.OF,1.107
33,2020-01-23,002236.OF,1.122
34,2020-02-28,002236.OF,1.133
35,2020-03-31,002236.OF,1.127
36,2020-04-30,002236.OF,1.114
37,2020-05-29,002236.OF,1.141
38,2020-06-30,002236.OF,1.224
39,2020-07-31,002236.OF,1.368
40,2020-08-31,002236.OF,1.461
41,2020-09-30,002236.OF,1.388
42,2020-10-30,002236.OF,1.406
43,2020-11-30,002236.OF,1.401
44,2020-12-31,002236.OF,1.297
45,2021-01-29,002236.OF,1.224
46,2021-02-26,002236.OF,1.245
47,2021-03-31,002236.OF,1.271
48,2021-04-30,002236.OF,1.286
49,2021-05-31,002236.OF,1.37
50,2021-06-30,002236.OF,1.479
51,2021-07-30,002236.OF,1.49
52,2021-08-31,002236.OF,1.572
53,2021-09-30,002236.OF,1.539
54,2021-10-29,002236.OF,1.509
55,2021-11-30,002236.OF,1.681
56,2021-12-31,002236.OF,1.752
57,2022-01-28,002236.OF,1.653
58,2022-02-28,002236.OF,1.711
59,2022-03-01,002236.OF,1.729
