,time,thscode,netAssetValue
0,2017-04-28,159943.OF,10.723
1,2017-05-31,159943.OF,10.371
2,2017-06-30,159943.OF,11.095
3,2017-07-31,159943.OF,11.097
4,2017-08-31,159943.OF,11.437
5,2017-09-29,159943.OF,11.736
6,2017-10-31,159943.OF,12.036
7,2017-11-30,159943.OF,11.599
8,2017-12-29,159943.OF,11.716
9,2018-01-31,159943.OF,11.798
10,2018-02-28,159943.OF,11.457
11,2018-03-30,159943.OF,11.504
12,2018-04-27,159943.OF,10.945
13,2018-05-31,159943.OF,10.944
14,2018-06-29,159943.OF,10.022
15,2018-07-31,159943.OF,9.831
16,2018-08-31,159943.OF,9.097
17,2018-09-28,159943.OF,9.039
18,2018-10-31,159943.OF,8.082
19,2018-11-30,159943.OF,8.276
20,2018-12-28,159943.OF,7.805
21,2019-01-31,159943.OF,8.062
22,2019-02-28,159943.OF,9.721
23,2019-03-29,159943.OF,10.658
24,2019-04-30,159943.OF,10.423
25,2019-05-31,159943.OF,9.661
26,2019-06-28,159943.OF,9.971
27,2019-07-31,159943.OF,10.152
28,2019-08-30,159943.OF,10.225
29,2019-09-30,159943.OF,10.305
30,2019-10-31,159943.OF,10.507
31,2019-11-29,159943.OF,10.454
32,2019-12-31,159943.OF,11.367
33,2020-01-23,159943.OF,11.636
34,2020-02-28,159943.OF,11.954
35,2020-03-31,159943.OF,10.862
36,2020-04-30,159943.OF,11.68
37,2020-05-29,159943.OF,11.742
38,2020-06-30,159943.OF,13.138
39,2020-07-31,159943.OF,14.931
40,2020-08-31,159943.OF,15.134
41,2020-09-30,159943.OF,14.33
42,2020-10-30,159943.OF,14.739
43,2020-11-30,159943.OF,15.268
44,2020-12-31,159943.OF,16.203
45,2021-01-29,159943.OF,16.635
46,2021-02-26,159943.OF,16.349
47,2021-03-31,159943.OF,15.669
48,2021-04-30,159943.OF,16.5
49,2021-05-31,159943.OF,17.202
50,2021-06-30,159943.OF,17.551
51,2021-07-30,159943.OF,16.925
52,2021-08-31,159943.OF,16.855
53,2021-09-30,159943.OF,16.892
54,2021-10-29,159943.OF,1.445
55,2021-11-30,159943.OF,1.479
56,2021-12-31,159943.OF,1.488
57,2022-01-28,159943.OF,1.338
58,2022-02-28,159943.OF,1.35
59,2022-03-01,159943.OF,1.354
