,time,thscode,netAssetValue
0,2017-04-28,161030.OF,0.679
1,2017-05-31,161030.OF,1.011
2,2017-06-30,161030.OF,1.049
3,2017-07-31,161030.OF,1.01
4,2017-08-31,161030.OF,1.04
5,2017-09-29,161030.OF,1.022
6,2017-10-31,161030.OF,0.998
7,2017-11-30,161030.OF,0.899
8,2017-12-29,161030.OF,0.878
9,2018-01-31,161030.OF,0.868
10,2018-02-28,161030.OF,0.828
11,2018-03-30,161030.OF,0.858
12,2018-04-27,161030.OF,0.838
13,2018-05-31,161030.OF,0.857
14,2018-06-29,161030.OF,0.738
15,2018-07-31,161030.OF,0.73
16,2018-08-31,161030.OF,0.658
17,2018-09-28,161030.OF,1.04
18,2018-10-31,161030.OF,0.929
19,2018-11-30,161030.OF,0.992
20,2018-12-28,161030.OF,0.95
21,2019-01-31,161030.OF,0.905
22,2019-02-28,161030.OF,1.105
23,2019-03-29,161030.OF,1.242
24,2019-04-30,161030.OF,1.19
25,2019-05-31,161030.OF,1.139
26,2019-06-28,161030.OF,1.123
27,2019-07-31,161030.OF,1.15
28,2019-08-30,161030.OF,1.249
29,2019-09-30,161030.OF,1.313
30,2019-10-31,161030.OF,1.308
31,2019-11-29,161030.OF,1.314
32,2019-12-31,161030.OF,1.48
33,2020-01-23,161030.OF,1.002
34,2020-02-28,161030.OF,1.001
35,2020-03-31,161030.OF,0.989
36,2020-04-30,161030.OF,0.965
37,2020-05-29,161030.OF,0.966
38,2020-06-30,161030.OF,1.148
39,2020-07-31,161030.OF,1.253
40,2020-08-31,161030.OF,1.25
41,2020-09-30,161030.OF,1.134
42,2020-10-30,161030.OF,1.086
43,2020-11-30,161030.OF,1.046
44,2020-12-31,161030.OF,0.975
45,2021-01-29,161030.OF,0.944
46,2021-02-26,161030.OF,0.917
47,2021-03-31,161030.OF,0.927
48,2021-04-30,161030.OF,0.959
49,2021-05-31,161030.OF,1.024
50,2021-06-30,161030.OF,0.996
51,2021-07-30,161030.OF,0.893
52,2021-08-31,161030.OF,0.857
53,2021-09-30,161030.OF,0.912
54,2021-10-29,161030.OF,0.938
55,2021-11-30,161030.OF,0.98
56,2021-12-31,161030.OF,1.075
57,2022-01-28,161030.OF,0.924
58,2022-02-28,161030.OF,0.9
59,2022-03-01,161030.OF,0.908
