,time,thscode,netAssetValue
0,2017-04-28,001277.OF,0.795
1,2017-05-31,001277.OF,0.766
2,2017-06-30,001277.OF,0.794
3,2017-07-31,001277.OF,0.843
4,2017-08-31,001277.OF,0.856
5,2017-09-29,001277.OF,0.855
6,2017-10-31,001277.OF,0.855
7,2017-11-30,001277.OF,0.838
8,2017-12-29,001277.OF,0.83
9,2018-01-31,001277.OF,0.874
10,2018-02-28,001277.OF,0.838
11,2018-03-30,001277.OF,0.812
12,2018-04-27,001277.OF,0.789
13,2018-05-31,001277.OF,0.795
14,2018-06-29,001277.OF,0.761
15,2018-07-31,001277.OF,0.788
16,2018-08-31,001277.OF,0.734
17,2018-09-28,001277.OF,0.739
18,2018-10-31,001277.OF,0.674
19,2018-11-30,001277.OF,0.672
20,2018-12-28,001277.OF,0.638
21,2019-01-31,001277.OF,0.657
22,2019-02-28,001277.OF,0.736
23,2019-03-29,001277.OF,0.785
24,2019-04-30,001277.OF,0.773
25,2019-05-31,001277.OF,0.73
26,2019-06-28,001277.OF,0.754
27,2019-07-31,001277.OF,0.758
28,2019-08-30,001277.OF,0.754
29,2019-09-30,001277.OF,0.75
30,2019-10-31,001277.OF,0.756
31,2019-11-29,001277.OF,0.746
32,2019-12-31,001277.OF,0.796
33,2020-01-23,001277.OF,0.803
34,2020-02-28,001277.OF,0.808
35,2020-03-31,001277.OF,0.764
36,2020-04-30,001277.OF,0.802
37,2020-05-29,001277.OF,0.815
38,2020-06-30,001277.OF,0.899
39,2020-07-31,001277.OF,0.998
40,2020-08-31,001277.OF,1.015
41,2020-09-30,001277.OF,0.94
42,2020-10-30,001277.OF,0.95
43,2020-11-30,001277.OF,0.967
44,2020-12-31,001277.OF,1.005
45,2021-01-29,001277.OF,1.053
46,2021-02-26,001277.OF,1.045
47,2021-03-31,001277.OF,1.022
48,2021-04-30,001277.OF,1.066
49,2021-05-31,001277.OF,1.08
50,2021-06-30,001277.OF,1.067
51,2021-07-30,001277.OF,0.952
52,2021-08-31,001277.OF,0.96
53,2021-09-30,001277.OF,0.969
54,2021-10-29,001277.OF,0.995
55,2021-11-30,001277.OF,1.032
56,2021-12-31,001277.OF,1.019
57,2022-01-28,001277.OF,0.911
58,2022-02-28,001277.OF,0.891
59,2022-03-01,001277.OF,0.896
