,time,thscode,netAssetValue
0,2017-04-28,110021.OF,1.2582
1,2017-05-31,110021.OF,1.2403
2,2017-06-30,110021.OF,1.2945
3,2017-07-31,110021.OF,1.3386
4,2017-08-31,110021.OF,1.3624
5,2017-09-29,110021.OF,1.3707
6,2017-10-31,110021.OF,1.3965
7,2017-11-30,110021.OF,1.3744
8,2017-12-29,110021.OF,1.3663
9,2018-01-31,110021.OF,1.4152
10,2018-02-28,110021.OF,1.346
11,2018-03-30,110021.OF,1.3355
12,2018-04-27,110021.OF,1.2956
13,2018-05-31,110021.OF,1.3258
14,2018-06-29,110021.OF,1.2429
15,2018-07-31,110021.OF,1.2488
16,2018-08-31,110021.OF,1.1804
17,2018-09-28,110021.OF,1.2103
18,2018-10-31,110021.OF,1.1075
19,2018-11-30,110021.OF,1.1222
20,2018-12-28,110021.OF,1.0909
21,2019-01-31,110021.OF,1.1208
22,2019-02-28,110021.OF,1.2967
23,2019-03-29,110021.OF,1.3733
24,2019-04-30,110021.OF,1.3592
25,2019-05-31,110021.OF,1.288
26,2019-06-28,110021.OF,1.3363
27,2019-07-31,110021.OF,1.3302
28,2019-08-30,110021.OF,1.3206
29,2019-09-30,110021.OF,1.3155
30,2019-10-31,110021.OF,1.3056
31,2019-11-29,110021.OF,1.3038
32,2019-12-31,110021.OF,1.3918
33,2020-01-23,110021.OF,1.3763
34,2020-02-28,110021.OF,1.3682
35,2020-03-31,110021.OF,1.3008
36,2020-04-30,110021.OF,1.3449
37,2020-05-29,110021.OF,1.3461
38,2020-06-30,110021.OF,1.4395
39,2020-07-31,110021.OF,1.6653
40,2020-08-31,110021.OF,1.7478
41,2020-09-30,110021.OF,1.6617
42,2020-10-30,110021.OF,1.6676
43,2020-11-30,110021.OF,1.7887
44,2020-12-31,110021.OF,1.863
45,2021-01-29,110021.OF,1.8931
46,2021-02-26,110021.OF,1.8932
47,2021-03-31,110021.OF,1.8409
48,2021-04-30,110021.OF,1.8656
49,2021-05-31,110021.OF,1.9604
50,2021-06-30,110021.OF,1.9652
51,2021-07-30,110021.OF,1.9308
52,2021-08-31,110021.OF,2.0633
53,2021-09-30,110021.OF,2.0311
54,2021-10-29,110021.OF,2.0347
55,2021-11-30,110021.OF,2.0139
56,2021-12-31,110021.OF,2.0414
57,2022-01-28,110021.OF,1.9097
58,2022-02-28,110021.OF,1.9647
59,2022-03-01,110021.OF,1.9749
