,time,thscode,netAssetValue
0,2017-04-28,233010.OF,1.457
1,2017-05-31,233010.OF,1.431
2,2017-06-30,233010.OF,1.518
3,2017-07-31,233010.OF,1.517
4,2017-08-31,233010.OF,1.537
5,2017-09-29,233010.OF,1.56
6,2017-10-31,233010.OF,1.618
7,2017-11-30,233010.OF,1.575
8,2017-12-29,233010.OF,1.595
9,2018-01-31,233010.OF,1.635
10,2018-02-28,233010.OF,1.572
11,2018-03-30,233010.OF,1.559
12,2018-04-27,233010.OF,1.47
13,2018-05-31,233010.OF,1.476
14,2018-06-29,233010.OF,1.356
15,2018-07-31,233010.OF,1.342
16,2018-08-31,233010.OF,1.253
17,2018-09-28,233010.OF,1.257
18,2018-10-31,233010.OF,1.135
19,2018-11-30,233010.OF,1.161
20,2018-12-28,233010.OF,1.099
21,2019-01-31,233010.OF,1.133
22,2019-02-28,233010.OF,1.338
23,2019-03-29,233010.OF,1.445
24,2019-04-30,233010.OF,1.426
25,2019-05-31,233010.OF,1.329
26,2019-06-28,233010.OF,1.372
27,2019-07-31,233010.OF,1.397
28,2019-08-30,233010.OF,1.402
29,2019-09-30,233010.OF,1.403
30,2019-10-31,233010.OF,1.445
31,2019-11-29,233010.OF,1.425
32,2019-12-31,233010.OF,1.531
33,2020-01-23,233010.OF,1.574
34,2020-02-28,233010.OF,1.619
35,2020-03-31,233010.OF,1.476
36,2020-04-30,233010.OF,1.607
37,2020-05-29,233010.OF,1.622
38,2020-06-30,233010.OF,1.835
39,2020-07-31,233010.OF,2.092
40,2020-08-31,233010.OF,2.108
41,2020-09-30,233010.OF,2.002
42,2020-10-30,233010.OF,2.075
43,2020-11-30,233010.OF,2.117
44,2020-12-31,233010.OF,2.324
45,2021-01-29,233010.OF,2.429
46,2021-02-26,233010.OF,2.33
47,2021-03-31,233010.OF,2.195
48,2021-04-30,233010.OF,2.342
49,2021-05-31,233010.OF,2.444
50,2021-06-30,233010.OF,2.487
51,2021-07-30,233010.OF,2.385
52,2021-08-31,233010.OF,2.368
53,2021-09-30,233010.OF,2.324
54,2021-10-29,233010.OF,2.368
55,2021-11-30,233010.OF,2.396
56,2021-12-31,233010.OF,2.359
57,2022-01-28,233010.OF,2.112
58,2022-02-28,233010.OF,2.106
59,2022-03-01,233010.OF,2.107
