,time,thscode,netAssetValue
0,2017-04-28,530018.OF,1.4693
1,2017-05-31,530018.OF,1.4633
2,2017-06-30,530018.OF,1.5997
3,2017-07-31,530018.OF,1.6185
4,2017-08-31,530018.OF,1.6512
5,2017-09-29,530018.OF,1.7021
6,2017-10-31,530018.OF,1.8117
7,2017-11-30,530018.OF,1.7643
8,2017-12-29,530018.OF,1.792
9,2018-01-31,530018.OF,1.8621
10,2018-02-28,530018.OF,1.8086
11,2018-03-30,530018.OF,1.77
12,2018-04-27,530018.OF,1.6654
13,2018-05-31,530018.OF,1.7164
14,2018-06-29,530018.OF,1.6063
15,2018-07-31,530018.OF,1.5806
16,2018-08-31,530018.OF,1.4512
17,2018-09-28,530018.OF,1.4591
18,2018-10-31,530018.OF,1.287
19,2018-11-30,530018.OF,1.3117
20,2018-12-28,530018.OF,1.2402
21,2019-01-31,530018.OF,1.305
22,2019-02-28,530018.OF,1.5157
23,2019-03-29,530018.OF,1.6322
24,2019-04-30,530018.OF,1.6367
25,2019-05-31,530018.OF,1.5298
26,2019-06-28,530018.OF,1.6013
27,2019-07-31,530018.OF,1.6461
28,2019-08-30,530018.OF,1.6494
29,2019-09-30,530018.OF,1.6507
30,2019-10-31,530018.OF,1.7122
31,2019-11-29,530018.OF,1.6837
32,2019-12-31,530018.OF,1.8132
33,2020-01-23,530018.OF,1.8112
34,2020-02-28,530018.OF,1.8426
35,2020-03-31,530018.OF,1.7218
36,2020-04-30,530018.OF,1.8552
37,2020-05-29,530018.OF,1.8633
38,2020-06-30,530018.OF,2.1138
39,2020-07-31,530018.OF,2.4112
40,2020-08-31,530018.OF,2.4851
41,2020-09-30,530018.OF,2.3745
42,2020-10-30,530018.OF,2.4477
43,2020-11-30,530018.OF,2.5177
44,2020-12-31,530018.OF,2.7107
45,2021-01-29,530018.OF,2.7864
46,2021-02-26,530018.OF,2.7244
47,2021-03-31,530018.OF,2.5798
48,2021-04-30,530018.OF,2.7408
49,2021-05-31,530018.OF,2.8342
50,2021-06-30,530018.OF,2.8752
51,2021-07-30,530018.OF,2.6846
52,2021-08-31,530018.OF,2.6488
53,2021-09-30,530018.OF,2.6878
54,2021-10-29,530018.OF,2.7378
55,2021-11-30,530018.OF,2.7482
56,2021-12-31,530018.OF,2.7575
57,2022-01-28,530018.OF,2.5171
58,2022-02-28,530018.OF,2.497
59,2022-03-01,530018.OF,2.5099
