,time,thscode,netAssetValue
0,2017-04-28,003865.OF,1.154
1,2017-05-31,003865.OF,1.077
2,2017-06-30,003865.OF,1.122
3,2017-07-31,003865.OF,1.1454
4,2017-08-31,003865.OF,1.1773
5,2017-09-29,003865.OF,1.1924
6,2017-10-31,003865.OF,1.1786
7,2017-11-30,003865.OF,1.1359
8,2017-12-29,003865.OF,1.1299
9,2018-01-31,003865.OF,1.1215
10,2018-02-28,003865.OF,1.082
11,2018-03-30,003865.OF,1.1133
12,2018-04-27,003865.OF,1.0784
13,2018-05-31,003865.OF,1.0644
14,2018-06-29,003865.OF,0.9704
15,2018-07-31,003865.OF,0.9947
16,2018-08-31,003865.OF,0.933
17,2018-09-28,003865.OF,0.9305
18,2018-10-31,003865.OF,0.8527
19,2018-11-30,003865.OF,0.9104
20,2018-12-28,003865.OF,0.8659
21,2019-01-31,003865.OF,0.8608
22,2019-02-28,003865.OF,1.0207
23,2019-03-29,003865.OF,1.127
24,2019-04-30,003865.OF,1.1194
25,2019-05-31,003865.OF,1.0601
26,2019-06-28,003865.OF,1.0624
27,2019-07-31,003865.OF,1.0411
28,2019-08-30,003865.OF,1.0368
29,2019-09-30,003865.OF,1.0532
30,2019-10-31,003865.OF,1.053
31,2019-11-29,003865.OF,1.0478
32,2019-12-31,003865.OF,1.1368
33,2020-01-23,003865.OF,1.1752
34,2020-02-28,003865.OF,1.1979
35,2020-03-31,003865.OF,1.1295
36,2020-04-30,003865.OF,1.2027
37,2020-05-29,003865.OF,1.2255
38,2020-06-30,003865.OF,1.3505
39,2020-07-31,003865.OF,1.5499
40,2020-08-31,003865.OF,1.6219
41,2020-09-30,003865.OF,1.5229
42,2020-10-30,003865.OF,1.5188
43,2020-11-30,003865.OF,1.5389
44,2020-12-31,003865.OF,1.581
45,2021-01-29,003865.OF,1.5718
46,2021-02-26,003865.OF,1.5893
47,2021-03-31,003865.OF,1.5951
48,2021-04-30,003865.OF,1.6652
49,2021-05-31,003865.OF,1.7662
50,2021-06-30,003865.OF,1.8389
51,2021-07-30,003865.OF,1.8343
52,2021-08-31,003865.OF,1.9638
53,2021-09-30,003865.OF,1.9147
54,2021-10-29,003865.OF,1.8933
55,2021-11-30,003865.OF,2.0388
56,2021-12-31,003865.OF,2.0305
57,2022-01-28,003865.OF,1.796
58,2022-02-28,003865.OF,1.8634
59,2022-03-01,003865.OF,1.8655
