,time,thscode,netAssetValue
0,2017-04-28,159936.OF,1.554
1,2017-05-31,159936.OF,1.5186
2,2017-06-30,159936.OF,1.6235
3,2017-07-31,159936.OF,1.5903
4,2017-08-31,159936.OF,1.6025
5,2017-09-29,159936.OF,1.6521
6,2017-10-31,159936.OF,1.687
7,2017-11-30,159936.OF,1.6004
8,2017-12-29,159936.OF,1.6223
9,2018-01-31,159936.OF,1.6612
10,2018-02-28,159936.OF,1.594
11,2018-03-30,159936.OF,1.5687
12,2018-04-27,159936.OF,1.4788
13,2018-05-31,159936.OF,1.5479
14,2018-06-29,159936.OF,1.4222
15,2018-07-31,159936.OF,1.3727
16,2018-08-31,159936.OF,1.228
17,2018-09-28,159936.OF,1.24
18,2018-10-31,159936.OF,1.0916
19,2018-11-30,159936.OF,1.1196
20,2018-12-28,159936.OF,1.0838
21,2019-01-31,159936.OF,1.1066
22,2019-02-28,159936.OF,1.2769
23,2019-03-29,159936.OF,1.3722
24,2019-04-30,159936.OF,1.361
25,2019-05-31,159936.OF,1.255
26,2019-06-28,159936.OF,1.279
27,2019-07-31,159936.OF,1.2897
28,2019-08-30,159936.OF,1.3013
29,2019-09-30,159936.OF,1.3049
30,2019-10-31,159936.OF,1.3187
31,2019-11-29,159936.OF,1.3096
32,2019-12-31,159936.OF,1.4301
33,2020-01-23,159936.OF,1.4323
34,2020-02-28,159936.OF,1.4209
35,2020-03-31,159936.OF,1.2816
36,2020-04-30,159936.OF,1.3389
37,2020-05-29,159936.OF,1.4056
38,2020-06-30,159936.OF,1.5156
39,2020-07-31,159936.OF,1.7488
40,2020-08-31,159936.OF,1.795
41,2020-09-30,159936.OF,1.7574
42,2020-10-30,159936.OF,1.8439
43,2020-11-30,159936.OF,1.9532
44,2020-12-31,159936.OF,1.9935
45,2021-01-29,159936.OF,2.0067
46,2021-02-26,159936.OF,1.9717
47,2021-03-31,159936.OF,1.9496
48,2021-04-30,159936.OF,1.9966
49,2021-05-31,159936.OF,2.0408
50,2021-06-30,159936.OF,2.0317
51,2021-07-30,159936.OF,1.8885
52,2021-08-31,159936.OF,1.9397
53,2021-09-30,159936.OF,1.8834
54,2021-10-29,159936.OF,1.965
55,2021-11-30,159936.OF,1.9841
56,2021-12-31,159936.OF,2.0102
57,2022-01-28,159936.OF,1.853
58,2022-02-28,159936.OF,1.8267
59,2022-03-01,159936.OF,1.8453
