,time,thscode,netAssetValue
0,2017-04-28,162107.OF,0.9602
1,2017-05-31,162107.OF,0.8811
2,2017-06-30,162107.OF,0.9072
3,2017-07-31,162107.OF,0.9175
4,2017-08-31,162107.OF,0.946
5,2017-09-29,162107.OF,0.9586
6,2017-10-31,162107.OF,0.9378
7,2017-11-30,162107.OF,0.8597
8,2017-12-29,162107.OF,0.8408
9,2018-01-31,162107.OF,0.8256
10,2018-02-28,162107.OF,0.7897
11,2018-03-30,162107.OF,0.8484
12,2018-04-27,162107.OF,0.819
13,2018-05-31,162107.OF,0.7932
14,2018-06-29,162107.OF,0.7176
15,2018-07-31,162107.OF,0.7124
16,2018-08-31,162107.OF,0.6536
17,2018-09-28,162107.OF,0.6397
18,2018-10-31,162107.OF,0.577
19,2018-11-30,162107.OF,0.6123
20,2018-12-28,162107.OF,0.594
21,2019-01-31,162107.OF,0.595
22,2019-02-28,162107.OF,0.6799
23,2019-03-29,162107.OF,0.7173
24,2019-04-30,162107.OF,0.7225
25,2019-05-31,162107.OF,0.6732
26,2019-06-28,162107.OF,0.7013
27,2019-07-31,162107.OF,0.7135
28,2019-08-30,162107.OF,0.7204
29,2019-09-30,162107.OF,0.7339
30,2019-10-31,162107.OF,0.7502
31,2019-11-29,162107.OF,0.7324
32,2019-12-31,162107.OF,0.776
33,2020-01-23,162107.OF,0.757
34,2020-02-28,162107.OF,0.7467
35,2020-03-31,162107.OF,0.7077
36,2020-04-30,162107.OF,0.7591
37,2020-05-29,162107.OF,0.7542
38,2020-06-30,162107.OF,0.8167
39,2020-07-31,162107.OF,0.9373
40,2020-08-31,162107.OF,0.9467
41,2020-09-30,162107.OF,0.8901
42,2020-10-30,162107.OF,0.888
43,2020-11-30,162107.OF,0.8933
44,2020-12-31,162107.OF,0.9975
45,2021-01-29,162107.OF,1.0432
46,2021-02-26,162107.OF,0.9984
47,2021-03-31,162107.OF,0.9446
48,2021-04-30,162107.OF,0.9983
49,2021-05-31,162107.OF,1.0339
50,2021-06-30,162107.OF,1.0613
51,2021-07-30,162107.OF,1.0314
52,2021-08-31,162107.OF,1.0511
53,2021-09-30,162107.OF,1.0494
54,2021-10-29,162107.OF,1.0554
55,2021-11-30,162107.OF,1.072
56,2021-12-31,162107.OF,1.0968
57,2022-01-28,162107.OF,0.9944
58,2022-02-28,162107.OF,0.9966
59,2022-03-01,162107.OF,1.0081
