,time,thscode,netAssetValue
0,2017-04-28,161720.OF,0.714
1,2017-05-31,161720.OF,0.704
2,2017-06-30,161720.OF,0.715
3,2017-07-31,161720.OF,0.741
4,2017-08-31,161720.OF,0.784
5,2017-09-29,161720.OF,0.769
6,2017-10-31,161720.OF,0.718
7,2017-11-30,161720.OF,0.718
8,2017-12-29,161720.OF,0.641
9,2018-01-31,161720.OF,0.683
10,2018-02-28,161720.OF,1.032
11,2018-03-30,161720.OF,1.013
12,2018-04-27,161720.OF,1.0
13,2018-05-31,161720.OF,0.946
14,2018-06-29,161720.OF,0.861
15,2018-07-31,161720.OF,0.862
16,2018-08-31,161720.OF,0.8259
17,2018-09-28,161720.OF,0.8349
18,2018-10-31,161720.OF,0.8576
19,2018-11-30,161720.OF,0.8778
20,2018-12-28,161720.OF,0.8028
21,2019-01-31,161720.OF,0.862
22,2019-02-28,161720.OF,1.0976
23,2019-03-29,161720.OF,1.163
24,2019-04-30,161720.OF,1.1009
25,2019-05-31,161720.OF,0.9899
26,2019-06-28,161720.OF,1.0838
27,2019-07-31,161720.OF,1.0582
28,2019-08-30,161720.OF,1.0156
29,2019-09-30,161720.OF,1.0323
30,2019-10-31,161720.OF,1.0121
31,2019-11-29,161720.OF,0.9885
32,2019-12-31,161720.OF,1.1086
33,2020-01-23,161720.OF,1.0581
34,2020-02-28,161720.OF,1.0535
35,2020-03-31,161720.OF,0.992
36,2020-04-30,161720.OF,1.0134
37,2020-05-29,161720.OF,0.9716
38,2020-06-30,161720.OF,1.0809
39,2020-07-31,161720.OF,1.318
40,2020-08-31,161720.OF,1.3368
41,2020-09-30,161720.OF,1.2835
42,2020-10-30,161720.OF,1.2259
43,2020-11-30,161720.OF,1.2972
44,2020-12-31,161720.OF,1.2773
45,2021-01-29,161720.OF,1.2126
46,2021-02-26,161720.OF,1.1544
47,2021-03-31,161720.OF,1.0944
48,2021-04-30,161720.OF,1.0897
49,2021-05-31,161720.OF,1.2026
50,2021-06-30,161720.OF,1.1684
51,2021-07-30,161720.OF,1.0891
52,2021-08-31,161720.OF,1.193
53,2021-09-30,161720.OF,1.2201
54,2021-10-29,161720.OF,1.1753
55,2021-11-30,161720.OF,1.1729
56,2021-12-31,161720.OF,1.2413
57,2022-01-28,161720.OF,1.1418
58,2022-02-28,161720.OF,1.0851
59,2022-03-01,161720.OF,1.0945
