,time,thscode,netAssetValue
0,2017-04-28,000831.OF,1.329
1,2017-05-31,000831.OF,1.341
2,2017-06-30,000831.OF,1.41
3,2017-07-31,000831.OF,1.349
4,2017-08-31,000831.OF,1.371
5,2017-09-29,000831.OF,1.41
6,2017-10-31,000831.OF,1.486
7,2017-11-30,000831.OF,1.414
8,2017-12-29,000831.OF,1.465
9,2018-01-31,000831.OF,1.471
10,2018-02-28,000831.OF,1.455
11,2018-03-30,000831.OF,1.626
12,2018-04-27,000831.OF,1.672
13,2018-05-31,000831.OF,1.766
14,2018-06-29,000831.OF,1.634
15,2018-07-31,000831.OF,1.539
16,2018-08-31,000831.OF,1.418
17,2018-09-28,000831.OF,1.397
18,2018-10-31,000831.OF,1.25
19,2018-11-30,000831.OF,1.314
20,2018-12-28,000831.OF,1.169
21,2019-01-31,000831.OF,1.191
22,2019-02-28,000831.OF,1.392
23,2019-03-29,000831.OF,1.517
24,2019-04-30,000831.OF,1.5
25,2019-05-31,000831.OF,1.458
26,2019-06-28,000831.OF,1.542
27,2019-07-31,000831.OF,1.524
28,2019-08-30,000831.OF,1.687
29,2019-09-30,000831.OF,1.757
30,2019-10-31,000831.OF,1.878
31,2019-11-29,000831.OF,1.849
32,2019-12-31,000831.OF,1.88
33,2020-01-23,000831.OF,2.023
34,2020-02-28,000831.OF,2.165
35,2020-03-31,000831.OF,2.233
36,2020-04-30,000831.OF,2.382
37,2020-05-29,000831.OF,2.629
38,2020-06-30,000831.OF,3.04
39,2020-07-31,000831.OF,3.3
40,2020-08-31,000831.OF,3.211
41,2020-09-30,000831.OF,2.977
42,2020-10-30,000831.OF,3.126
43,2020-11-30,000831.OF,2.807
44,2020-12-31,000831.OF,3.332
45,2021-01-29,000831.OF,3.701
46,2021-02-26,000831.OF,3.505
47,2021-03-31,000831.OF,3.611
48,2021-04-30,000831.OF,4.104
49,2021-05-31,000831.OF,4.237
50,2021-06-30,000831.OF,4.408
51,2021-07-30,000831.OF,4.065
52,2021-08-31,000831.OF,3.703
53,2021-09-30,000831.OF,4.195
54,2021-10-29,000831.OF,3.98
55,2021-11-30,000831.OF,3.947
56,2021-12-31,000831.OF,3.663
57,2022-01-28,000831.OF,3.077
58,2022-02-28,000831.OF,3.183
59,2022-03-01,000831.OF,3.214
