,time,thscode,netAssetValue
0,2017-04-28,510060.OF,1.6312
1,2017-05-31,510060.OF,1.6777
2,2017-06-30,510060.OF,1.7163
3,2017-07-31,510060.OF,1.8059
4,2017-08-31,510060.OF,1.8676
5,2017-09-29,510060.OF,1.8247
6,2017-10-31,510060.OF,1.8642
7,2017-11-30,510060.OF,1.9113
8,2017-12-29,510060.OF,1.8905
9,2018-01-31,510060.OF,2.0547
10,2018-02-28,510060.OF,1.8961
11,2018-03-30,510060.OF,1.7898
12,2018-04-27,510060.OF,1.7723
13,2018-05-31,510060.OF,1.7412
14,2018-06-29,510060.OF,1.6376
15,2018-07-31,510060.OF,1.7301
16,2018-08-31,510060.OF,1.6951
17,2018-09-28,510060.OF,1.769
18,2018-10-31,510060.OF,1.7084
19,2018-11-30,510060.OF,1.6752
20,2018-12-28,510060.OF,1.6216
21,2019-01-31,510060.OF,1.714
22,2019-02-28,510060.OF,1.8771
23,2019-03-29,510060.OF,1.9079
24,2019-04-30,510060.OF,1.8971
25,2019-05-31,510060.OF,1.791
26,2019-06-28,510060.OF,1.8831
27,2019-07-31,510060.OF,1.9078
28,2019-08-30,510060.OF,1.823
29,2019-09-30,510060.OF,1.8295
30,2019-10-31,510060.OF,1.8363
31,2019-11-29,510060.OF,1.8099
32,2019-12-31,510060.OF,1.9165
33,2020-01-23,510060.OF,1.8245
34,2020-02-28,510060.OF,1.7456
35,2020-03-31,510060.OF,1.669
36,2020-04-30,510060.OF,1.7387
37,2020-05-29,510060.OF,1.6798
38,2020-06-30,510060.OF,1.7458
39,2020-07-31,510060.OF,1.9524
40,2020-08-31,510060.OF,2.0031
41,2020-09-30,510060.OF,1.9455
42,2020-10-30,510060.OF,1.9361
43,2020-11-30,510060.OF,2.0762
44,2020-12-31,510060.OF,2.0751
45,2021-01-29,510060.OF,2.1084
46,2021-02-26,510060.OF,2.1644
47,2021-03-31,510060.OF,2.1392
48,2021-04-30,510060.OF,2.0861
49,2021-05-31,510060.OF,2.1979
50,2021-06-30,510060.OF,2.1258
51,2021-07-30,510060.OF,1.9554
52,2021-08-31,510060.OF,2.0809
53,2021-09-30,510060.OF,2.1177
54,2021-10-29,510060.OF,2.1137
55,2021-11-30,510060.OF,2.0229
56,2021-12-31,510060.OF,2.1088
57,2022-01-28,510060.OF,2.0573
58,2022-02-28,510060.OF,2.084
59,2022-03-01,510060.OF,2.1063
