,time,thscode,netAssetValue
0,2017-04-28,000751.OF,1.633
1,2017-05-31,000751.OF,1.68
2,2017-06-30,000751.OF,1.853
3,2017-07-31,000751.OF,1.867
4,2017-08-31,000751.OF,1.947
5,2017-09-29,000751.OF,1.984
6,2017-10-31,000751.OF,2.166
7,2017-11-30,000751.OF,2.047
8,2017-12-29,000751.OF,2.164
9,2018-01-31,000751.OF,2.172
10,2018-02-28,000751.OF,2.104
11,2018-03-30,000751.OF,2.15
12,2018-04-27,000751.OF,2.11
13,2018-05-31,000751.OF,2.191
14,2018-06-29,000751.OF,2.132
15,2018-07-31,000751.OF,2.119
16,2018-08-31,000751.OF,2.036
17,2018-09-28,000751.OF,2.016
18,2018-10-31,000751.OF,1.745
19,2018-11-30,000751.OF,1.813
20,2018-12-28,000751.OF,1.728
21,2019-01-31,000751.OF,1.788
22,2019-02-28,000751.OF,2.063
23,2019-03-29,000751.OF,2.262
24,2019-04-30,000751.OF,2.34
25,2019-05-31,000751.OF,2.284
26,2019-06-28,000751.OF,2.45
27,2019-07-31,000751.OF,2.537
28,2019-08-30,000751.OF,2.736
29,2019-09-30,000751.OF,2.751
30,2019-10-31,000751.OF,2.857
31,2019-11-29,000751.OF,2.876
32,2019-12-31,000751.OF,3.054
33,2020-01-23,000751.OF,3.266
34,2020-02-28,000751.OF,3.488
35,2020-03-31,000751.OF,3.258
36,2020-04-30,000751.OF,3.576
37,2020-05-29,000751.OF,3.783
38,2020-06-30,000751.OF,4.351
39,2020-07-31,000751.OF,4.908
40,2020-08-31,000751.OF,5.06
41,2020-09-30,000751.OF,4.726
42,2020-10-30,000751.OF,4.773
43,2020-11-30,000751.OF,4.671
44,2020-12-31,000751.OF,5.393
45,2021-01-29,000751.OF,5.642
46,2021-02-26,000751.OF,5.158
47,2021-03-31,000751.OF,5.016
48,2021-04-30,000751.OF,5.538
49,2021-05-31,000751.OF,5.746
50,2021-06-30,000751.OF,5.939
51,2021-07-30,000751.OF,5.507
52,2021-08-31,000751.OF,5.04
53,2021-09-30,000751.OF,5.062
54,2021-10-29,000751.OF,5.044
55,2021-11-30,000751.OF,5.03
56,2021-12-31,000751.OF,4.935
57,2022-01-28,000751.OF,4.332
58,2022-02-28,000751.OF,4.326
59,2022-03-01,000751.OF,4.301
