,time,thscode,netAssetValue
0,2017-04-28,001015.OF,1.216
1,2017-05-31,001015.OF,1.237
2,2017-06-30,001015.OF,1.306
3,2017-07-31,001015.OF,1.339
4,2017-08-31,001015.OF,1.363
5,2017-09-29,001015.OF,1.373
6,2017-10-31,001015.OF,1.416
7,2017-11-30,001015.OF,1.415
8,2017-12-29,001015.OF,1.419
9,2018-01-31,001015.OF,1.51
10,2018-02-28,001015.OF,1.433
11,2018-03-30,001015.OF,1.393
12,2018-04-27,001015.OF,1.348
13,2018-05-31,001015.OF,1.355
14,2018-06-29,001015.OF,1.279
15,2018-07-31,001015.OF,1.3
16,2018-08-31,001015.OF,1.227
17,2018-09-28,001015.OF,1.265
18,2018-10-31,001015.OF,1.166
19,2018-11-30,001015.OF,1.164
20,2018-12-28,001015.OF,1.125
21,2019-01-31,001015.OF,1.196
22,2019-02-28,001015.OF,1.332
23,2019-03-29,001015.OF,1.405
24,2019-04-30,001015.OF,1.438
25,2019-05-31,001015.OF,1.335
26,2019-06-28,001015.OF,1.409
27,2019-07-31,001015.OF,1.444
28,2019-08-30,001015.OF,1.428
29,2019-09-30,001015.OF,1.431
30,2019-10-31,001015.OF,1.451
31,2019-11-29,001015.OF,1.434
32,2019-12-31,001015.OF,1.536
33,2020-01-23,001015.OF,1.515
34,2020-02-28,001015.OF,1.51
35,2020-03-31,001015.OF,1.411
36,2020-04-30,001015.OF,1.521
37,2020-05-29,001015.OF,1.504
38,2020-06-30,001015.OF,1.643
39,2020-07-31,001015.OF,1.863
40,2020-08-31,001015.OF,1.929
41,2020-09-30,001015.OF,1.826
42,2020-10-30,001015.OF,1.848
43,2020-11-30,001015.OF,1.934
44,2020-12-31,001015.OF,2.045
45,2021-01-29,001015.OF,2.126
46,2021-02-26,001015.OF,2.082
47,2021-03-31,001015.OF,2.02
48,2021-04-30,001015.OF,2.085
49,2021-05-31,001015.OF,2.171
50,2021-06-30,001015.OF,2.167
51,2021-07-30,001015.OF,2.027
52,2021-08-31,001015.OF,2.037
53,2021-09-30,001015.OF,2.065
54,2021-10-29,001015.OF,2.094
55,2021-11-30,001015.OF,2.053
56,2021-12-31,001015.OF,2.106
57,2022-01-28,001015.OF,1.954
58,2022-02-28,001015.OF,1.993
59,2022-03-01,001015.OF,2.007
