,time,thscode,netAssetValue
0,2017-04-28,001626.OF,1.098
1,2017-05-31,001626.OF,1.057
2,2017-06-30,001626.OF,1.152
3,2017-07-31,001626.OF,1.216
4,2017-08-31,001626.OF,1.219
5,2017-09-29,001626.OF,1.238
6,2017-10-31,001626.OF,1.294
7,2017-11-30,001626.OF,1.297
8,2017-12-29,001626.OF,1.326
9,2018-01-31,001626.OF,1.432
10,2018-02-28,001626.OF,1.322
11,2018-03-30,001626.OF,1.287
12,2018-04-27,001626.OF,1.242
13,2018-05-31,001626.OF,1.226
14,2018-06-29,001626.OF,1.165
15,2018-07-31,001626.OF,1.134
16,2018-08-31,001626.OF,1.049
17,2018-09-28,001626.OF,1.065
18,2018-10-31,001626.OF,0.95
19,2018-11-30,001626.OF,0.967
20,2018-12-28,001626.OF,0.922
21,2019-01-31,001626.OF,0.968
22,2019-02-28,001626.OF,1.105
23,2019-03-29,001626.OF,1.162
24,2019-04-30,001626.OF,1.147
25,2019-05-31,001626.OF,1.078
26,2019-06-28,001626.OF,1.143
27,2019-07-31,001626.OF,1.216
28,2019-08-30,001626.OF,1.231
29,2019-09-30,001626.OF,1.258
30,2019-10-31,001626.OF,1.282
31,2019-11-29,001626.OF,1.291
32,2019-12-31,001626.OF,1.412
33,2020-01-23,001626.OF,1.459
34,2020-02-28,001626.OF,1.542
35,2020-03-31,001626.OF,1.434
36,2020-04-30,001626.OF,1.536
37,2020-05-29,001626.OF,1.566
38,2020-06-30,001626.OF,1.767
39,2020-07-31,001626.OF,1.98
40,2020-08-31,001626.OF,2.111
41,2020-09-30,001626.OF,1.996
42,2020-10-30,001626.OF,2.064
43,2020-11-30,001626.OF,2.159
44,2020-12-31,001626.OF,2.351
45,2021-01-29,001626.OF,2.399
46,2021-02-26,001626.OF,2.363
47,2021-03-31,001626.OF,2.255
48,2021-04-30,001626.OF,2.286
49,2021-05-31,001626.OF,2.336
50,2021-06-30,001626.OF,2.484
51,2021-07-30,001626.OF,2.373
52,2021-08-31,001626.OF,2.232
53,2021-09-30,001626.OF,2.182
54,2021-10-29,001626.OF,2.217
55,2021-11-30,001626.OF,2.265
56,2021-12-31,001626.OF,2.182
57,2022-01-28,001626.OF,1.915
58,2022-02-28,001626.OF,1.867
59,2022-03-01,001626.OF,1.881
