,time,thscode,netAssetValue
0,2017-04-28,003145.OF,0.851
1,2017-05-31,003145.OF,0.818
2,2017-06-30,003145.OF,0.91
3,2017-07-31,003145.OF,0.9542
4,2017-08-31,003145.OF,0.9853
5,2017-09-29,003145.OF,1.0344
6,2017-10-31,003145.OF,1.0704
7,2017-11-30,003145.OF,0.9382
8,2017-12-29,003145.OF,0.9298
9,2018-01-31,003145.OF,0.8701
10,2018-02-28,003145.OF,0.9025
11,2018-03-30,003145.OF,0.9494
12,2018-04-27,003145.OF,0.8928
13,2018-05-31,003145.OF,0.8422
14,2018-06-29,003145.OF,0.8292
15,2018-07-31,003145.OF,0.8128
16,2018-08-31,003145.OF,0.766
17,2018-09-28,003145.OF,0.6981
18,2018-10-31,003145.OF,0.5953
19,2018-11-30,003145.OF,0.6108
20,2018-12-28,003145.OF,0.584
21,2019-01-31,003145.OF,0.6034
22,2019-02-28,003145.OF,0.7222
23,2019-03-29,003145.OF,0.8083
24,2019-04-30,003145.OF,0.7949
25,2019-05-31,003145.OF,0.7508
26,2019-06-28,003145.OF,0.7564
27,2019-07-31,003145.OF,0.7816
28,2019-08-30,003145.OF,0.8094
29,2019-09-30,003145.OF,0.8101
30,2019-10-31,003145.OF,0.85
31,2019-11-29,003145.OF,0.8607
32,2019-12-31,003145.OF,0.9369
33,2020-01-23,003145.OF,1.0063
34,2020-02-28,003145.OF,1.0811
35,2020-03-31,003145.OF,0.9796
36,2020-04-30,003145.OF,1.0545
37,2020-05-29,003145.OF,1.1675
38,2020-06-30,003145.OF,1.3475
39,2020-07-31,003145.OF,1.5733
40,2020-08-31,003145.OF,1.5679
41,2020-09-30,003145.OF,1.4859
42,2020-10-30,003145.OF,1.4906
43,2020-11-30,003145.OF,1.4633
44,2020-12-31,003145.OF,1.6582
45,2021-01-29,003145.OF,1.7357
46,2021-02-26,003145.OF,1.669
47,2021-03-31,003145.OF,1.6245
48,2021-04-30,003145.OF,1.7795
49,2021-05-31,003145.OF,1.859
50,2021-06-30,003145.OF,1.9772
51,2021-07-30,003145.OF,2.067
52,2021-08-31,003145.OF,2.2885
53,2021-09-30,003145.OF,2.0865
54,2021-10-29,003145.OF,2.1867
55,2021-11-30,003145.OF,2.2823
56,2021-12-31,003145.OF,2.2633
57,2022-01-28,003145.OF,1.9739
58,2022-02-28,003145.OF,2.0138
59,2022-03-01,003145.OF,2.0193
