,time,thscode,netAssetValue
0,2017-04-28,001956.OF,0.945
1,2017-05-31,001956.OF,0.932
2,2017-06-30,001956.OF,1.012
3,2017-07-31,001956.OF,1.0066
4,2017-08-31,001956.OF,1.0206
5,2017-09-29,001956.OF,1.0797
6,2017-10-31,001956.OF,1.1778
7,2017-11-30,001956.OF,1.1217
8,2017-12-29,001956.OF,1.1385
9,2018-01-31,001956.OF,1.0703
10,2018-02-28,001956.OF,1.153
11,2018-03-30,001956.OF,1.1412
12,2018-04-27,001956.OF,0.9986
13,2018-05-31,001956.OF,1.004
14,2018-06-29,001956.OF,0.9231
15,2018-07-31,001956.OF,0.8839
16,2018-08-31,001956.OF,0.8313
17,2018-09-28,001956.OF,0.7678
18,2018-10-31,001956.OF,0.6891
19,2018-11-30,001956.OF,0.7143
20,2018-12-28,001956.OF,0.6961
21,2019-01-31,001956.OF,0.7126
22,2019-02-28,001956.OF,0.865
23,2019-03-29,001956.OF,0.9543
24,2019-04-30,001956.OF,0.9209
25,2019-05-31,001956.OF,0.8126
26,2019-06-28,001956.OF,0.9072
27,2019-07-31,001956.OF,0.9756
28,2019-08-30,001956.OF,1.065
29,2019-09-30,001956.OF,1.1225
30,2019-10-31,001956.OF,1.1263
31,2019-11-29,001956.OF,1.1878
32,2019-12-31,001956.OF,1.2336
33,2020-01-23,001956.OF,1.5148
34,2020-02-28,001956.OF,1.695
35,2020-03-31,001956.OF,1.4388
36,2020-04-30,001956.OF,1.6308
37,2020-05-29,001956.OF,1.6147
38,2020-06-30,001956.OF,1.8752
39,2020-07-31,001956.OF,2.0635
40,2020-08-31,001956.OF,1.8708
41,2020-09-30,001956.OF,1.8147
42,2020-10-30,001956.OF,1.8215
43,2020-11-30,001956.OF,1.8506
44,2020-12-31,001956.OF,2.0371
45,2021-01-29,001956.OF,2.1871
46,2021-02-26,001956.OF,1.9571
47,2021-03-31,001956.OF,1.8064
48,2021-04-30,001956.OF,2.0285
49,2021-05-31,001956.OF,2.1991
50,2021-06-30,001956.OF,2.4779
51,2021-07-30,001956.OF,2.728
52,2021-08-31,001956.OF,2.473
53,2021-09-30,001956.OF,2.4066
54,2021-10-29,001956.OF,2.5615
55,2021-11-30,001956.OF,2.6982
56,2021-12-31,001956.OF,2.3934
57,2022-01-28,001956.OF,2.0808
58,2022-02-28,001956.OF,2.1049
59,2022-03-01,001956.OF,2.1069
