,time,thscode,netAssetValue
0,2017-04-28,160629.OF,0.94
1,2017-05-31,160629.OF,0.901
2,2017-06-30,160629.OF,0.928
3,2017-07-31,160629.OF,0.888
4,2017-08-31,160629.OF,0.924
5,2017-09-29,160629.OF,0.914
6,2017-10-31,160629.OF,0.878
7,2017-11-30,160629.OF,0.817
8,2017-12-29,160629.OF,0.808
9,2018-01-31,160629.OF,0.811
10,2018-02-28,160629.OF,0.797
11,2018-03-30,160629.OF,0.816
12,2018-04-27,160629.OF,0.761
13,2018-05-31,160629.OF,0.741
14,2018-06-29,160629.OF,0.667
15,2018-07-31,160629.OF,0.989
16,2018-08-31,160629.OF,0.894
17,2018-09-28,160629.OF,0.881
18,2018-10-31,160629.OF,0.799
19,2018-11-30,160629.OF,0.846
20,2018-12-28,160629.OF,0.807
21,2019-01-31,160629.OF,0.796
22,2019-02-28,160629.OF,0.994
23,2019-03-29,160629.OF,1.064
24,2019-04-30,160629.OF,0.974
25,2019-05-31,160629.OF,0.883
26,2019-06-28,160629.OF,0.888
27,2019-07-31,160629.OF,0.899
28,2019-08-30,160629.OF,0.9
29,2019-09-30,160629.OF,0.927
30,2019-10-31,160629.OF,0.925
31,2019-11-29,160629.OF,0.929
32,2019-12-31,160629.OF,1.007
33,2020-01-23,160629.OF,1.053
34,2020-02-28,160629.OF,1.083
35,2020-03-31,160629.OF,0.957
36,2020-04-30,160629.OF,1.018
37,2020-05-29,160629.OF,1.027
38,2020-06-30,160629.OF,1.156
39,2020-07-31,160629.OF,1.216
40,2020-08-31,160629.OF,1.255
41,2020-09-30,160629.OF,1.179
42,2020-10-30,160629.OF,1.129
43,2020-11-30,160629.OF,1.12
44,2020-12-31,160629.OF,1.052
45,2021-01-29,160629.OF,1.064
46,2021-02-26,160629.OF,1.014
47,2021-03-31,160629.OF,0.965
48,2021-04-30,160629.OF,0.986
49,2021-05-31,160629.OF,1.018
50,2021-06-30,160629.OF,0.985
51,2021-07-30,160629.OF,0.858
52,2021-08-31,160629.OF,0.846
53,2021-09-30,160629.OF,0.872
54,2021-10-29,160629.OF,0.873
55,2021-11-30,160629.OF,0.924
56,2021-12-31,160629.OF,1.062
57,2022-01-28,160629.OF,0.905
58,2022-02-28,160629.OF,0.879
59,2022-03-01,160629.OF,0.889
