,time,thscode,netAssetValue
0,2017-04-28,001158.OF,0.697
1,2017-05-31,001158.OF,0.656
2,2017-06-30,001158.OF,0.706
3,2017-07-31,001158.OF,0.758
4,2017-08-31,001158.OF,0.786
5,2017-09-29,001158.OF,0.823
6,2017-10-31,001158.OF,0.83
7,2017-11-30,001158.OF,0.742
8,2017-12-29,001158.OF,0.738
9,2018-01-31,001158.OF,0.727
10,2018-02-28,001158.OF,0.692
11,2018-03-30,001158.OF,0.665
12,2018-04-27,001158.OF,0.655
13,2018-05-31,001158.OF,0.655
14,2018-06-29,001158.OF,0.631
15,2018-07-31,001158.OF,0.647
16,2018-08-31,001158.OF,0.615
17,2018-09-28,001158.OF,0.62
18,2018-10-31,001158.OF,0.55
19,2018-11-30,001158.OF,0.542
20,2018-12-28,001158.OF,0.529
21,2019-01-31,001158.OF,0.548
22,2019-02-28,001158.OF,0.615
23,2019-03-29,001158.OF,0.656
24,2019-04-30,001158.OF,0.671
25,2019-05-31,001158.OF,0.644
26,2019-06-28,001158.OF,0.657
27,2019-07-31,001158.OF,0.672
28,2019-08-30,001158.OF,0.672
29,2019-09-30,001158.OF,0.676
30,2019-10-31,001158.OF,0.689
31,2019-11-29,001158.OF,0.702
32,2019-12-31,001158.OF,0.755
33,2020-01-23,001158.OF,0.756
34,2020-02-28,001158.OF,0.811
35,2020-03-31,001158.OF,0.726
36,2020-04-30,001158.OF,0.782
37,2020-05-29,001158.OF,0.783
38,2020-06-30,001158.OF,0.877
39,2020-07-31,001158.OF,1.049
40,2020-08-31,001158.OF,1.075
41,2020-09-30,001158.OF,1.033
42,2020-10-30,001158.OF,1.1
43,2020-11-30,001158.OF,1.193
44,2020-12-31,001158.OF,1.386
45,2021-01-29,001158.OF,1.54
46,2021-02-26,001158.OF,1.503
47,2021-03-31,001158.OF,1.362
48,2021-04-30,001158.OF,1.444
49,2021-05-31,001158.OF,1.521
50,2021-06-30,001158.OF,1.607
51,2021-07-30,001158.OF,1.801
52,2021-08-31,001158.OF,1.928
53,2021-09-30,001158.OF,1.809
54,2021-10-29,001158.OF,1.894
55,2021-11-30,001158.OF,1.886
56,2021-12-31,001158.OF,1.842
57,2022-01-28,001158.OF,1.617
58,2022-02-28,001158.OF,1.665
59,2022-03-01,001158.OF,1.657
