,time,thscode,netAssetValue
0,2017-04-28,003853.OF,1.0039
1,2017-05-31,003853.OF,1.0065
2,2017-06-30,003853.OF,1.0121
3,2017-07-31,003853.OF,1.0165
4,2017-08-31,003853.OF,1.0187
5,2017-09-29,003853.OF,0.9959
6,2017-10-31,003853.OF,0.9979
7,2017-11-30,003853.OF,1.0144
8,2017-12-29,003853.OF,1.017
9,2018-01-31,003853.OF,1.0204
10,2018-02-28,003853.OF,1.0305
11,2018-03-30,003853.OF,1.0308
12,2018-04-27,003853.OF,1.0287
13,2018-05-31,003853.OF,1.0207
14,2018-06-29,003853.OF,1.0131
15,2018-07-31,003853.OF,0.993
16,2018-08-31,003853.OF,0.998
17,2018-09-28,003853.OF,0.9759
18,2018-10-31,003853.OF,0.9541
19,2018-11-30,003853.OF,1.0285
20,2018-12-28,003853.OF,1.0582
21,2019-01-31,003853.OF,1.0559
22,2019-02-28,003853.OF,1.2896
23,2019-03-29,003853.OF,1.4486
24,2019-04-30,003853.OF,1.3662
25,2019-05-31,003853.OF,1.2738
26,2019-06-28,003853.OF,1.3257
27,2019-07-31,003853.OF,1.3874
28,2019-08-30,003853.OF,1.3693
29,2019-09-30,003853.OF,1.417
30,2019-10-31,003853.OF,1.404
31,2019-11-29,003853.OF,1.45
32,2019-12-31,003853.OF,1.7182
33,2020-01-23,003853.OF,1.8837
34,2020-02-28,003853.OF,2.0026
35,2020-03-31,003853.OF,1.6797
36,2020-04-30,003853.OF,1.9135
37,2020-05-29,003853.OF,1.9348
38,2020-06-30,003853.OF,2.2478
39,2020-07-31,003853.OF,2.5019
40,2020-08-31,003853.OF,2.4438
41,2020-09-30,003853.OF,2.4638
42,2020-10-30,003853.OF,2.6838
43,2020-11-30,003853.OF,2.7696
44,2020-12-31,003853.OF,3.3575
45,2021-01-29,003853.OF,3.3075
46,2021-02-26,003853.OF,3.0399
47,2021-03-31,003853.OF,2.8147
48,2021-04-30,003853.OF,3.0936
49,2021-05-31,003853.OF,3.667
50,2021-06-30,003853.OF,4.0208
51,2021-07-30,003853.OF,4.328
52,2021-08-31,003853.OF,4.4822
53,2021-09-30,003853.OF,4.2257
54,2021-10-29,003853.OF,4.4659
55,2021-11-30,003853.OF,4.7854
56,2021-12-31,003853.OF,4.4284
57,2022-01-28,003853.OF,3.8992
58,2022-02-28,003853.OF,4.025
59,2022-03-01,003853.OF,4.0019
