,time,thscode,netAssetValue
0,2017-04-28,360001.OF,1.2854
1,2017-05-31,360001.OF,1.2328
2,2017-06-30,360001.OF,1.2843
3,2017-07-31,360001.OF,1.3272
4,2017-08-31,360001.OF,1.3282
5,2017-09-29,360001.OF,1.3262
6,2017-10-31,360001.OF,1.3057
7,2017-11-30,360001.OF,1.295
8,2017-12-29,360001.OF,1.2939
9,2018-01-31,360001.OF,1.3465
10,2018-02-28,360001.OF,1.2684
11,2018-03-30,360001.OF,1.2277
12,2018-04-27,360001.OF,1.1811
13,2018-05-31,360001.OF,1.1853
14,2018-06-29,360001.OF,1.127
15,2018-07-31,360001.OF,1.1349
16,2018-08-31,360001.OF,1.0568
17,2018-09-28,360001.OF,1.0832
18,2018-10-31,360001.OF,0.996
19,2018-11-30,360001.OF,0.9795
20,2018-12-28,360001.OF,0.9391
21,2019-01-31,360001.OF,0.9905
22,2019-02-28,360001.OF,1.1022
23,2019-03-29,360001.OF,1.1874
24,2019-04-30,360001.OF,1.1868
25,2019-05-31,360001.OF,1.113
26,2019-06-28,360001.OF,1.1503
27,2019-07-31,360001.OF,1.1776
28,2019-08-30,360001.OF,1.1776
29,2019-09-30,360001.OF,1.0243
30,2019-10-31,360001.OF,1.0438
31,2019-11-29,360001.OF,1.0284
32,2019-12-31,360001.OF,1.0875
33,2020-01-23,360001.OF,1.1085
34,2020-02-28,360001.OF,1.0985
35,2020-03-31,360001.OF,1.0494
36,2020-04-30,360001.OF,1.0801
37,2020-05-29,360001.OF,1.0603
38,2020-06-30,360001.OF,1.1722
39,2020-07-31,360001.OF,1.3123
40,2020-08-31,360001.OF,1.3638
41,2020-09-30,360001.OF,1.2933
42,2020-10-30,360001.OF,1.3126
43,2020-11-30,360001.OF,1.3515
44,2020-12-31,360001.OF,1.4446
45,2021-01-29,360001.OF,1.5473
46,2021-02-26,360001.OF,1.4762
47,2021-03-31,360001.OF,1.4246
48,2021-04-30,360001.OF,1.4863
49,2021-05-31,360001.OF,1.5145
50,2021-06-30,360001.OF,1.5555
51,2021-07-30,360001.OF,1.4841
52,2021-08-31,360001.OF,1.5061
53,2021-09-30,360001.OF,1.4743
54,2021-10-29,360001.OF,1.4894
55,2021-11-30,360001.OF,1.4503
56,2021-12-31,360001.OF,1.4417
57,2022-01-28,360001.OF,1.3276
58,2022-02-28,360001.OF,1.3644
59,2022-03-01,360001.OF,1.3683
