,time,thscode,netAssetValue
0,2017-04-28,165523.OF,0.804
1,2017-05-31,165523.OF,0.753
2,2017-06-30,165523.OF,0.794
3,2017-07-31,165523.OF,0.77
4,2017-08-31,165523.OF,0.823
5,2017-09-29,165523.OF,0.873
6,2017-10-31,165523.OF,0.848
7,2017-11-30,165523.OF,0.843
8,2017-12-29,165523.OF,0.809
9,2018-01-31,165523.OF,0.761
10,2018-02-28,165523.OF,0.774
11,2018-03-30,165523.OF,0.862
12,2018-04-27,165523.OF,0.844
13,2018-05-31,165523.OF,0.779
14,2018-06-29,165523.OF,0.699
15,2018-07-31,165523.OF,0.697
16,2018-08-31,165523.OF,0.682
17,2018-09-28,165523.OF,0.666
18,2018-10-31,165523.OF,0.923
19,2018-11-30,165523.OF,0.964
20,2018-12-28,165523.OF,0.919
21,2019-01-31,165523.OF,0.938
22,2019-02-28,165523.OF,1.179
23,2019-03-29,165523.OF,1.317
24,2019-04-30,165523.OF,1.235
25,2019-05-31,165523.OF,1.178
26,2019-06-28,165523.OF,1.202
27,2019-07-31,165523.OF,1.194
28,2019-08-30,165523.OF,1.209
29,2019-09-30,165523.OF,1.244
30,2019-10-31,165523.OF,1.244
31,2019-11-29,165523.OF,1.219
32,2019-12-31,165523.OF,1.29
33,2020-01-23,165523.OF,1.422
34,2020-02-28,165523.OF,1.023
35,2020-03-31,165523.OF,0.902
36,2020-04-30,165523.OF,0.959
37,2020-05-29,165523.OF,0.933
38,2020-06-30,165523.OF,1.018
39,2020-07-31,165523.OF,1.102
40,2020-08-31,165523.OF,1.083
41,2020-09-30,165523.OF,0.974
42,2020-10-30,165523.OF,0.946
43,2020-11-30,165523.OF,0.953
44,2020-12-31,165523.OF,0.928
45,2021-01-29,165523.OF,0.87
46,2021-02-26,165523.OF,0.86
47,2021-03-31,165523.OF,0.818
48,2021-04-30,165523.OF,0.806
49,2021-05-31,165523.OF,0.858
50,2021-06-30,165523.OF,0.877
51,2021-07-30,165523.OF,0.921
52,2021-08-31,165523.OF,0.9048
53,2021-09-30,165523.OF,0.8756
54,2021-10-29,165523.OF,0.8666
55,2021-11-30,165523.OF,0.9208
56,2021-12-31,165523.OF,0.918
57,2022-01-28,165523.OF,0.8287
58,2022-02-28,165523.OF,0.8458
59,2022-03-01,165523.OF,0.8498
