,time,thscode,netAssetValue
0,2017-04-28,001243.OF,0.8705
1,2017-05-31,001243.OF,0.8349
2,2017-06-30,001243.OF,0.8962
3,2017-07-31,001243.OF,0.9403
4,2017-08-31,001243.OF,0.9573
5,2017-09-29,001243.OF,0.974
6,2017-10-31,001243.OF,0.9782
7,2017-11-30,001243.OF,0.968
8,2017-12-29,001243.OF,0.9845
9,2018-01-31,001243.OF,1.0204
10,2018-02-28,001243.OF,0.9805
11,2018-03-30,001243.OF,0.9636
12,2018-04-27,001243.OF,0.9401
13,2018-05-31,001243.OF,0.9515
14,2018-06-29,001243.OF,0.8818
15,2018-07-31,001243.OF,0.8866
16,2018-08-31,001243.OF,0.814
17,2018-09-28,001243.OF,0.8125
18,2018-10-31,001243.OF,0.7261
19,2018-11-30,001243.OF,0.7423
20,2018-12-28,001243.OF,0.7049
21,2019-01-31,001243.OF,0.706
22,2019-02-28,001243.OF,0.8209
23,2019-03-29,001243.OF,0.8872
24,2019-04-30,001243.OF,0.8728
25,2019-05-31,001243.OF,0.8209
26,2019-06-28,001243.OF,0.8406
27,2019-07-31,001243.OF,0.8623
28,2019-08-30,001243.OF,0.8677
29,2019-09-30,001243.OF,0.8764
30,2019-10-31,001243.OF,0.8939
31,2019-11-29,001243.OF,0.8821
32,2019-12-31,001243.OF,0.9539
33,2020-01-23,001243.OF,0.9687
34,2020-02-28,001243.OF,0.9829
35,2020-03-31,001243.OF,0.9034
36,2020-04-30,001243.OF,0.9509
37,2020-05-29,001243.OF,0.9591
38,2020-06-30,001243.OF,1.1164
39,2020-07-31,001243.OF,1.2413
40,2020-08-31,001243.OF,1.2333
41,2020-09-30,001243.OF,1.1238
42,2020-10-30,001243.OF,1.1278
43,2020-11-30,001243.OF,1.0988
44,2020-12-31,001243.OF,1.1478
45,2021-01-29,001243.OF,1.1804
46,2021-02-26,001243.OF,1.1183
47,2021-03-31,001243.OF,1.0818
48,2021-04-30,001243.OF,1.133
49,2021-05-31,001243.OF,1.1486
50,2021-06-30,001243.OF,1.2087
51,2021-07-30,001243.OF,1.1837
52,2021-08-31,001243.OF,1.1355
53,2021-09-30,001243.OF,1.1084
54,2021-10-29,001243.OF,1.0978
55,2021-11-30,001243.OF,1.1451
56,2021-12-31,001243.OF,1.1218
57,2022-01-28,001243.OF,1.0023
58,2022-02-28,001243.OF,1.0813
59,2022-03-01,001243.OF,1.0827
