,time,thscode,netAssetValue
0,2017-04-28,001549.OF,0.8822
1,2017-05-31,001549.OF,0.9308
2,2017-06-30,001549.OF,0.9646
3,2017-07-31,001549.OF,1.0098
4,2017-08-31,001549.OF,1.0401
5,2017-09-29,001549.OF,1.0282
6,2017-10-31,001549.OF,1.0744
7,2017-11-30,001549.OF,1.102
8,2017-12-29,001549.OF,1.1001
9,2018-01-31,001549.OF,1.1926
10,2018-02-28,001549.OF,1.1038
11,2018-03-30,001549.OF,1.0471
12,2018-04-27,001549.OF,1.0221
13,2018-05-31,001549.OF,1.0257
14,2018-06-29,001549.OF,0.97
15,2018-07-31,001549.OF,1.005
16,2018-08-31,001549.OF,0.9815
17,2018-09-28,001549.OF,1.0319
18,2018-10-31,001549.OF,0.9734
19,2018-11-30,001549.OF,0.9647
20,2018-12-28,001549.OF,0.9154
21,2019-01-31,001549.OF,0.9859
22,2019-02-28,001549.OF,1.0818
23,2019-03-29,001549.OF,1.117
24,2019-04-30,001549.OF,1.1574
25,2019-05-31,001549.OF,1.0811
26,2019-06-28,001549.OF,1.1647
27,2019-07-31,001549.OF,1.186
28,2019-08-30,001549.OF,1.1759
29,2019-09-30,001549.OF,1.1888
30,2019-10-31,001549.OF,1.2113
31,2019-11-29,001549.OF,1.189
32,2019-12-31,001549.OF,1.2526
33,2020-01-23,001549.OF,1.2035
34,2020-02-28,001549.OF,1.1665
35,2020-03-31,001549.OF,1.1117
36,2020-04-30,001549.OF,1.1796
37,2020-05-29,001549.OF,1.1628
38,2020-06-30,001549.OF,1.2274
39,2020-07-31,001549.OF,1.3842
40,2020-08-31,001549.OF,1.4257
41,2020-09-30,001549.OF,1.3828
42,2020-10-30,001549.OF,1.4026
43,2020-11-30,001549.OF,1.4795
44,2020-12-31,001549.OF,1.5526
45,2021-01-29,001549.OF,1.5819
46,2021-02-26,001549.OF,1.6008
47,2021-03-31,001549.OF,1.5139
48,2021-04-30,001549.OF,1.4979
49,2021-05-31,001549.OF,1.5627
50,2021-06-30,001549.OF,1.5135
51,2021-07-30,001549.OF,1.3719
52,2021-08-31,001549.OF,1.3614
53,2021-09-30,001549.OF,1.4036
54,2021-10-29,001549.OF,1.4333
55,2021-11-30,001549.OF,1.3898
56,2021-12-31,001549.OF,1.4327
57,2022-01-28,001549.OF,1.3416
58,2022-02-28,001549.OF,1.3515
59,2022-03-01,001549.OF,1.3701
