,time,thscode,netAssetValue
0,2017-04-28,270010.OF,1.5638
1,2017-05-31,270010.OF,1.5905
2,2017-06-30,270010.OF,1.6727
3,2017-07-31,270010.OF,1.7173
4,2017-08-31,270010.OF,1.7546
5,2017-09-29,270010.OF,1.7606
6,2017-10-31,270010.OF,1.8307
7,2017-11-30,270010.OF,1.8289
8,2017-12-29,270010.OF,1.8422
9,2018-01-31,270010.OF,1.9445
10,2018-02-28,270010.OF,1.8389
11,2018-03-30,270010.OF,1.7841
12,2018-04-27,270010.OF,1.7253
13,2018-05-31,270010.OF,1.7455
14,2018-06-29,270010.OF,1.6303
15,2018-07-31,270010.OF,1.6441
16,2018-08-31,270010.OF,1.5699
17,2018-09-28,270010.OF,1.6155
18,2018-10-31,270010.OF,1.4922
19,2018-11-30,270010.OF,1.5016
20,2018-12-28,270010.OF,1.4297
21,2019-01-31,270010.OF,1.5131
22,2019-02-28,270010.OF,1.7203
23,2019-03-29,270010.OF,1.81
24,2019-04-30,270010.OF,1.8275
25,2019-05-31,270010.OF,1.7071
26,2019-06-28,270010.OF,1.8033
27,2019-07-31,270010.OF,1.8212
28,2019-08-30,270010.OF,1.8092
29,2019-09-30,270010.OF,1.8185
30,2019-10-31,270010.OF,1.848
31,2019-11-29,270010.OF,1.824
32,2019-12-31,270010.OF,1.9383
33,2020-01-23,270010.OF,1.8956
34,2020-02-28,270010.OF,1.8665
35,2020-03-31,270010.OF,1.752
36,2020-04-30,270010.OF,1.8551
37,2020-05-29,270010.OF,1.8391
38,2020-06-30,270010.OF,1.9853
39,2020-07-31,270010.OF,2.2298
40,2020-08-31,270010.OF,2.292
41,2020-09-30,270010.OF,2.1941
42,2020-10-30,270010.OF,2.244
43,2020-11-30,270010.OF,2.3655
44,2020-12-31,270010.OF,2.4821
45,2021-01-29,270010.OF,2.5425
46,2021-02-26,270010.OF,2.5345
47,2021-03-31,270010.OF,2.4069
48,2021-04-30,270010.OF,2.4477
49,2021-05-31,270010.OF,2.5459
50,2021-06-30,270010.OF,2.5145
51,2021-07-30,270010.OF,2.3418
52,2021-08-31,270010.OF,2.3431
53,2021-09-30,270010.OF,2.3753
54,2021-10-29,270010.OF,2.3951
55,2021-11-30,270010.OF,2.361
56,2021-12-31,270010.OF,2.4157
57,2022-01-28,270010.OF,2.2399
58,2022-02-28,270010.OF,2.2464
59,2022-03-01,270010.OF,2.2641
