,time,thscode,netAssetValue
0,2017-04-28,000613.OF,1.0361
1,2017-05-31,000613.OF,1.0532
2,2017-06-30,000613.OF,1.1066
3,2017-07-31,000613.OF,1.1304
4,2017-08-31,000613.OF,1.1605
5,2017-09-29,000613.OF,1.1621
6,2017-10-31,000613.OF,1.2033
7,2017-11-30,000613.OF,1.0633
8,2017-12-29,000613.OF,1.0719
9,2018-01-31,000613.OF,1.1296
10,2018-02-28,000613.OF,1.0686
11,2018-03-30,000613.OF,1.0376
12,2018-04-27,000613.OF,1.0014
13,2018-05-31,000613.OF,1.0075
14,2018-06-29,000613.OF,0.9403
15,2018-07-31,000613.OF,0.9505
16,2018-08-31,000613.OF,0.9041
17,2018-09-28,000613.OF,0.9308
18,2018-10-31,000613.OF,0.8591
19,2018-11-30,000613.OF,0.8636
20,2018-12-28,000613.OF,0.8224
21,2019-01-31,000613.OF,0.8683
22,2019-02-28,000613.OF,0.9868
23,2019-03-29,000613.OF,1.0358
24,2019-04-30,000613.OF,1.0418
25,2019-05-31,000613.OF,0.9752
26,2019-06-28,000613.OF,1.0298
27,2019-07-31,000613.OF,1.0386
28,2019-08-30,000613.OF,1.0321
29,2019-09-30,000613.OF,1.0362
30,2019-10-31,000613.OF,1.0536
31,2019-11-29,000613.OF,1.0392
32,2019-12-31,000613.OF,1.1067
33,2020-01-23,000613.OF,1.0827
34,2020-02-28,000613.OF,1.0661
35,2020-03-31,000613.OF,1.001
36,2020-04-30,000613.OF,1.0579
37,2020-05-29,000613.OF,1.0493
38,2020-06-30,000613.OF,1.13
39,2020-07-31,000613.OF,1.2105
40,2020-08-31,000613.OF,1.2437
41,2020-09-30,000613.OF,1.1903
42,2020-10-30,000613.OF,1.2168
43,2020-11-30,000613.OF,1.2826
44,2020-12-31,000613.OF,1.3442
45,2021-01-29,000613.OF,1.3773
46,2021-02-26,000613.OF,1.3781
47,2021-03-31,000613.OF,1.3128
48,2021-04-30,000613.OF,1.3332
49,2021-05-31,000613.OF,1.385
50,2021-06-30,000613.OF,1.3663
51,2021-07-30,000613.OF,1.2752
52,2021-08-31,000613.OF,1.2783
53,2021-09-30,000613.OF,1.2941
54,2021-10-29,000613.OF,1.3051
55,2021-11-30,000613.OF,1.2867
56,2021-12-31,000613.OF,1.3146
57,2022-01-28,000613.OF,1.221
58,2022-02-28,000613.OF,1.2251
59,2022-03-01,000613.OF,1.2346
