,time,thscode,netAssetValue
0,2017-04-28,001643.OF,0.994
1,2017-05-31,001643.OF,0.8957
2,2017-06-30,001643.OF,0.9768
3,2017-07-31,001643.OF,0.9837
4,2017-08-31,001643.OF,0.9922
5,2017-09-29,001643.OF,0.9862
6,2017-10-31,001643.OF,1.0154
7,2017-11-30,001643.OF,1.0203
8,2017-12-29,001643.OF,1.044
9,2018-01-31,001643.OF,1.0254
10,2018-02-28,001643.OF,0.9859
11,2018-03-30,001643.OF,0.9791
12,2018-04-27,001643.OF,0.961
13,2018-05-31,001643.OF,0.9226
14,2018-06-29,001643.OF,0.8621
15,2018-07-31,001643.OF,0.8756
16,2018-08-31,001643.OF,0.838
17,2018-09-28,001643.OF,0.8708
18,2018-10-31,001643.OF,0.7846
19,2018-11-30,001643.OF,0.7957
20,2018-12-28,001643.OF,0.7606
21,2019-01-31,001643.OF,0.7919
22,2019-02-28,001643.OF,0.9163
23,2019-03-29,001643.OF,0.9846
24,2019-04-30,001643.OF,0.9591
25,2019-05-31,001643.OF,0.9046
26,2019-06-28,001643.OF,0.9092
27,2019-07-31,001643.OF,0.9781
28,2019-08-30,001643.OF,1.0033
29,2019-09-30,001643.OF,1.0903
30,2019-10-31,001643.OF,1.0337
31,2019-11-29,001643.OF,1.1044
32,2019-12-31,001643.OF,1.3222
33,2020-01-23,001643.OF,1.494
34,2020-02-28,001643.OF,1.5755
35,2020-03-31,001643.OF,1.2141
36,2020-04-30,001643.OF,1.427
37,2020-05-29,001643.OF,1.5269
38,2020-06-30,001643.OF,1.8344
39,2020-07-31,001643.OF,2.1013
40,2020-08-31,001643.OF,2.0173
41,2020-09-30,001643.OF,2.0525
42,2020-10-30,001643.OF,2.2129
43,2020-11-30,001643.OF,2.4844
44,2020-12-31,001643.OF,3.0232
45,2021-01-29,001643.OF,2.979
46,2021-02-26,001643.OF,3.0306
47,2021-03-31,001643.OF,2.9351
48,2021-04-30,001643.OF,3.1507
49,2021-05-31,001643.OF,3.4637
50,2021-06-30,001643.OF,3.6811
51,2021-07-30,001643.OF,4.0772
52,2021-08-31,001643.OF,4.271
53,2021-09-30,001643.OF,3.9105
54,2021-10-29,001643.OF,4.0011
55,2021-11-30,001643.OF,4.5037
56,2021-12-31,001643.OF,4.3212
57,2022-01-28,001643.OF,3.7911
58,2022-02-28,001643.OF,3.9147
59,2022-03-01,001643.OF,3.8903
