,time,thscode,netAssetValue
0,2017-04-28,502020.OF,1.189
1,2017-05-31,502020.OF,1.26
2,2017-06-30,502020.OF,1.31
3,2017-07-31,502020.OF,1.37
4,2017-08-31,502020.OF,1.422
5,2017-09-29,502020.OF,1.414
6,2017-10-31,502020.OF,1.479
7,2017-11-30,502020.OF,1.002
8,2017-12-29,502020.OF,0.995
9,2018-01-31,502020.OF,1.082
10,2018-02-28,502020.OF,1.002
11,2018-03-30,502020.OF,0.947
12,2018-04-27,502020.OF,0.931
13,2018-05-31,502020.OF,0.947
14,2018-06-29,502020.OF,0.9
15,2018-07-31,502020.OF,0.923
16,2018-08-31,502020.OF,0.888
17,2018-09-28,502020.OF,0.936
18,2018-10-31,502020.OF,0.871
19,2018-11-30,502020.OF,0.862
20,2018-12-28,502020.OF,0.795
21,2019-01-31,502020.OF,0.85
22,2019-02-28,502020.OF,0.939
23,2019-03-29,502020.OF,0.966
24,2019-04-30,502020.OF,1.002
25,2019-05-31,502020.OF,0.936
26,2019-06-28,502020.OF,1.008
27,2019-07-31,502020.OF,1.048
28,2019-08-30,502020.OF,1.044
29,2019-09-30,502020.OF,1.06
30,2019-10-31,502020.OF,0.9946
31,2019-11-29,502020.OF,0.991
32,2019-12-31,502020.OF,1.0555
33,2020-01-23,502020.OF,1.0373
34,2020-02-28,502020.OF,1.0209
35,2020-03-31,502020.OF,0.9701
36,2020-04-30,502020.OF,1.0174
37,2020-05-29,502020.OF,1.0038
38,2020-06-30,502020.OF,1.0493
39,2020-07-31,502020.OF,1.1613
40,2020-08-31,502020.OF,1.1997
41,2020-09-30,502020.OF,1.1607
42,2020-10-30,502020.OF,1.1776
43,2020-11-30,502020.OF,1.2362
44,2020-12-31,502020.OF,1.3094
45,2021-01-29,502020.OF,1.3297
46,2021-02-26,502020.OF,1.3363
47,2021-03-31,502020.OF,1.2532
48,2021-04-30,502020.OF,1.2444
49,2021-05-31,502020.OF,1.2952
50,2021-06-30,502020.OF,1.2539
51,2021-07-30,502020.OF,1.1348
52,2021-08-31,502020.OF,1.1201
53,2021-09-30,502020.OF,1.1492
54,2021-10-29,502020.OF,1.1757
55,2021-11-30,502020.OF,1.1359
56,2021-12-31,502020.OF,1.1682
57,2022-01-28,502020.OF,1.0928
58,2022-02-28,502020.OF,1.101
59,2022-03-01,502020.OF,1.1161
