,time,thscode,netAssetValue
0,2017-04-28,001685.OF,1.131
1,2017-05-31,001685.OF,1.178
2,2017-06-30,001685.OF,1.17
3,2017-07-31,001685.OF,1.227
4,2017-08-31,001685.OF,1.217
5,2017-09-29,001685.OF,1.231
6,2017-10-31,001685.OF,1.273
7,2017-11-30,001685.OF,1.301
8,2017-12-29,001685.OF,1.314
9,2018-01-31,001685.OF,1.342
10,2018-02-28,001685.OF,1.251
11,2018-03-30,001685.OF,1.236
12,2018-04-27,001685.OF,1.225
13,2018-05-31,001685.OF,1.307
14,2018-06-29,001685.OF,1.251
15,2018-07-31,001685.OF,1.224
16,2018-08-31,001685.OF,1.138
17,2018-09-28,001685.OF,1.11
18,2018-10-31,001685.OF,0.984
19,2018-11-30,001685.OF,1.056
20,2018-12-28,001685.OF,0.942
21,2019-01-31,001685.OF,1.009
22,2019-02-28,001685.OF,1.042
23,2019-03-29,001685.OF,1.082
24,2019-04-30,001685.OF,1.09
25,2019-05-31,001685.OF,1.029
26,2019-06-28,001685.OF,1.086
27,2019-07-31,001685.OF,1.075
28,2019-08-30,001685.OF,1.03
29,2019-09-30,001685.OF,1.032
30,2019-10-31,001685.OF,1.069
31,2019-11-29,001685.OF,1.047
32,2019-12-31,001685.OF,1.101
33,2020-01-23,001685.OF,1.103
34,2020-02-28,001685.OF,1.119
35,2020-03-31,001685.OF,1.045
36,2020-04-30,001685.OF,1.146
37,2020-05-29,001685.OF,1.184
38,2020-06-30,001685.OF,1.304
39,2020-07-31,001685.OF,1.404
40,2020-08-31,001685.OF,1.465
41,2020-09-30,001685.OF,1.399
42,2020-10-30,001685.OF,1.433
43,2020-11-30,001685.OF,1.401
44,2020-12-31,001685.OF,1.589
45,2021-01-29,001685.OF,1.744
46,2021-02-26,001685.OF,1.62
47,2021-03-31,001685.OF,1.546
48,2021-04-30,001685.OF,1.658
49,2021-05-31,001685.OF,1.776
50,2021-06-30,001685.OF,1.858
51,2021-07-30,001685.OF,1.751
52,2021-08-31,001685.OF,1.66
53,2021-09-30,001685.OF,1.686
54,2021-10-29,001685.OF,1.69
55,2021-11-30,001685.OF,1.62
56,2021-12-31,001685.OF,1.498
57,2022-01-28,001685.OF,1.399
58,2022-02-28,001685.OF,1.338
59,2022-03-01,001685.OF,1.343
