,time,thscode,netAssetValue
0,2017-04-28,510130.OF,3.6717
1,2017-05-31,510130.OF,3.616
2,2017-06-30,510130.OF,3.784
3,2017-07-31,510130.OF,3.9214
4,2017-08-31,510130.OF,3.9955
5,2017-09-29,510130.OF,4.0221
6,2017-10-31,510130.OF,4.1031
7,2017-11-30,510130.OF,4.0489
8,2017-12-29,510130.OF,4.0234
9,2018-01-31,510130.OF,4.1778
10,2018-02-28,510130.OF,3.9435
11,2018-03-30,510130.OF,3.9102
12,2018-04-27,510130.OF,3.7848
13,2018-05-31,510130.OF,3.8833
14,2018-06-29,510130.OF,3.6198
15,2018-07-31,510130.OF,3.6387
16,2018-08-31,510130.OF,3.4192
17,2018-09-28,510130.OF,3.5136
18,2018-10-31,510130.OF,3.1923
19,2018-11-30,510130.OF,3.2378
20,2018-12-28,510130.OF,3.1411
21,2019-01-31,510130.OF,3.2341
22,2019-02-28,510130.OF,3.7776
23,2019-03-29,510130.OF,4.0127
24,2019-04-30,510130.OF,3.9691
25,2019-05-31,510130.OF,3.7487
26,2019-06-28,510130.OF,3.8989
27,2019-07-31,510130.OF,3.8808
28,2019-08-30,510130.OF,3.8497
29,2019-09-30,510130.OF,3.8336
30,2019-10-31,510130.OF,3.8032
31,2019-11-29,510130.OF,3.798
32,2019-12-31,510130.OF,4.0713
33,2020-01-23,510130.OF,4.022
34,2020-02-28,510130.OF,3.9952
35,2020-03-31,510130.OF,3.7867
36,2020-04-30,510130.OF,3.9235
37,2020-05-29,510130.OF,3.9275
38,2020-06-30,510130.OF,4.2174
39,2020-07-31,510130.OF,4.92
40,2020-08-31,510130.OF,5.1792
41,2020-09-30,510130.OF,4.9088
42,2020-10-30,510130.OF,4.9296
43,2020-11-30,510130.OF,5.3106
44,2020-12-31,510130.OF,5.5458
45,2021-01-29,510130.OF,5.6415
46,2021-02-26,510130.OF,5.6398
47,2021-03-31,510130.OF,5.4749
48,2021-04-30,510130.OF,5.5527
49,2021-05-31,510130.OF,5.853
50,2021-06-30,510130.OF,5.8681
51,2021-07-30,510130.OF,5.7602
52,2021-08-31,510130.OF,6.1797
53,2021-09-30,510130.OF,6.0743
54,2021-10-29,510130.OF,6.0865
55,2021-11-30,510130.OF,6.0216
56,2021-12-31,510130.OF,6.1092
57,2022-01-28,510130.OF,5.6927
58,2022-02-28,510130.OF,5.8674
59,2022-03-01,510130.OF,5.8996
