,time,thscode,netAssetValue
0,2017-04-28,160633.OF,0.912
1,2017-05-31,160633.OF,0.903
2,2017-06-30,160633.OF,0.92
3,2017-07-31,160633.OF,0.958
4,2017-08-31,160633.OF,1.019
5,2017-09-29,160633.OF,1.001
6,2017-10-31,160633.OF,0.935
7,2017-11-30,160633.OF,0.915
8,2017-12-29,160633.OF,0.842
9,2018-01-31,160633.OF,0.901
10,2018-02-28,160633.OF,0.804
11,2018-03-30,160633.OF,0.79
12,2018-04-27,160633.OF,0.777
13,2018-05-31,160633.OF,0.737
14,2018-06-29,160633.OF,0.668
15,2018-07-31,160633.OF,0.669
16,2018-08-31,160633.OF,1.013
17,2018-09-28,160633.OF,1.026
18,2018-10-31,160633.OF,1.041
19,2018-11-30,160633.OF,1.062
20,2018-12-28,160633.OF,0.992
21,2019-01-31,160633.OF,1.071
22,2019-02-28,160633.OF,1.368
23,2019-03-29,160633.OF,1.019
24,2019-04-30,160633.OF,0.964
25,2019-05-31,160633.OF,0.871
26,2019-06-28,160633.OF,0.952
27,2019-07-31,160633.OF,0.951
28,2019-08-30,160633.OF,0.917
29,2019-09-30,160633.OF,0.935
30,2019-10-31,160633.OF,0.917
31,2019-11-29,160633.OF,0.886
32,2019-12-31,160633.OF,1.018
33,2020-01-23,160633.OF,0.972
34,2020-02-28,160633.OF,0.979
35,2020-03-31,160633.OF,0.925
36,2020-04-30,160633.OF,0.948
37,2020-05-29,160633.OF,0.91
38,2020-06-30,160633.OF,1.016
39,2020-07-31,160633.OF,1.249
40,2020-08-31,160633.OF,1.27
41,2020-09-30,160633.OF,1.223
42,2020-10-30,160633.OF,1.17
43,2020-11-30,160633.OF,1.215
44,2020-12-31,160633.OF,1.217
45,2021-01-29,160633.OF,1.154
46,2021-02-26,160633.OF,1.098
47,2021-03-31,160633.OF,1.042
48,2021-04-30,160633.OF,1.036
49,2021-05-31,160633.OF,1.144
50,2021-06-30,160633.OF,1.115
51,2021-07-30,160633.OF,1.04
52,2021-08-31,160633.OF,1.139
53,2021-09-30,160633.OF,1.166
54,2021-10-29,160633.OF,1.122
55,2021-11-30,160633.OF,1.121
56,2021-12-31,160633.OF,1.185
57,2022-01-28,160633.OF,1.091
58,2022-02-28,160633.OF,1.037
59,2022-03-01,160633.OF,1.046
