,time,thscode,netAssetValue
0,2017-04-28,001048.OF,1.185
1,2017-05-31,001048.OF,1.187
2,2017-06-30,001048.OF,1.281
3,2017-07-31,001048.OF,1.268
4,2017-08-31,001048.OF,1.281
5,2017-09-29,001048.OF,1.358
6,2017-10-31,001048.OF,1.429
7,2017-11-30,001048.OF,1.34
8,2017-12-29,001048.OF,1.414
9,2018-01-31,001048.OF,1.406
10,2018-02-28,001048.OF,1.398
11,2018-03-30,001048.OF,1.356
12,2018-04-27,001048.OF,1.264
13,2018-05-31,001048.OF,1.332
14,2018-06-29,001048.OF,1.209
15,2018-07-31,001048.OF,1.178
16,2018-08-31,001048.OF,1.082
17,2018-09-28,001048.OF,1.059
18,2018-10-31,001048.OF,0.98
19,2018-11-30,001048.OF,0.983
20,2018-12-28,001048.OF,0.957
21,2019-01-31,001048.OF,1.028
22,2019-02-28,001048.OF,1.084
23,2019-03-29,001048.OF,1.152
24,2019-04-30,001048.OF,1.168
25,2019-05-31,001048.OF,1.15
26,2019-06-28,001048.OF,1.179
27,2019-07-31,001048.OF,1.226
28,2019-08-30,001048.OF,1.188
29,2019-09-30,001048.OF,1.192
30,2019-10-31,001048.OF,1.199
31,2019-11-29,001048.OF,1.212
32,2019-12-31,001048.OF,1.334
33,2020-01-23,001048.OF,1.247
34,2020-02-28,001048.OF,1.249
35,2020-03-31,001048.OF,1.216
36,2020-04-30,001048.OF,1.24
37,2020-05-29,001048.OF,1.287
38,2020-06-30,001048.OF,1.482
39,2020-07-31,001048.OF,1.723
40,2020-08-31,001048.OF,1.705
41,2020-09-30,001048.OF,1.639
42,2020-10-30,001048.OF,1.671
43,2020-11-30,001048.OF,1.645
44,2020-12-31,001048.OF,1.934
45,2021-01-29,001048.OF,2.057
46,2021-02-26,001048.OF,1.894
47,2021-03-31,001048.OF,1.792
48,2021-04-30,001048.OF,2.006
49,2021-05-31,001048.OF,2.081
50,2021-06-30,001048.OF,2.174
51,2021-07-30,001048.OF,2.084
52,2021-08-31,001048.OF,2.093
53,2021-09-30,001048.OF,2.052
54,2021-10-29,001048.OF,2.085
55,2021-11-30,001048.OF,2.209
56,2021-12-31,001048.OF,2.078
57,2022-01-28,001048.OF,1.785
58,2022-02-28,001048.OF,1.831
59,2022-03-01,001048.OF,1.829
