,time,thscode,netAssetValue
0,2017-04-28,001825.OF,0.9523
1,2017-05-31,001825.OF,0.9328
2,2017-06-30,001825.OF,0.9362
3,2017-07-31,001825.OF,0.9597
4,2017-08-31,001825.OF,0.9997
5,2017-09-29,001825.OF,1.0136
6,2017-10-31,001825.OF,1.0559
7,2017-11-30,001825.OF,1.0111
8,2017-12-29,001825.OF,1.002
9,2018-01-31,001825.OF,1.0228
10,2018-02-28,001825.OF,0.9857
11,2018-03-30,001825.OF,0.9984
12,2018-04-27,001825.OF,0.9675
13,2018-05-31,001825.OF,1.0298
14,2018-06-29,001825.OF,0.9428
15,2018-07-31,001825.OF,0.8944
16,2018-08-31,001825.OF,0.8433
17,2018-09-28,001825.OF,0.8484
18,2018-10-31,001825.OF,0.7715
19,2018-11-30,001825.OF,0.7883
20,2018-12-28,001825.OF,0.7465
21,2019-01-31,001825.OF,0.7725
22,2019-02-28,001825.OF,0.8904
23,2019-03-29,001825.OF,0.9395
24,2019-04-30,001825.OF,0.9139
25,2019-05-31,001825.OF,0.8329
26,2019-06-28,001825.OF,0.8814
27,2019-07-31,001825.OF,0.9221
28,2019-08-30,001825.OF,0.9875
29,2019-09-30,001825.OF,1.0045
30,2019-10-31,001825.OF,1.042
31,2019-11-29,001825.OF,1.029
32,2019-12-31,001825.OF,1.1021
33,2020-01-23,001825.OF,1.1509
34,2020-02-28,001825.OF,1.2114
35,2020-03-31,001825.OF,1.1112
36,2020-04-30,001825.OF,1.1974
37,2020-05-29,001825.OF,1.2857
38,2020-06-30,001825.OF,1.4333
39,2020-07-31,001825.OF,1.6354
40,2020-08-31,001825.OF,1.6073
41,2020-09-30,001825.OF,1.5691
42,2020-10-30,001825.OF,1.7072
43,2020-11-30,001825.OF,1.8508
44,2020-12-31,001825.OF,2.0446
45,2021-01-29,001825.OF,2.1215
46,2021-02-26,001825.OF,2.1403
47,2021-03-31,001825.OF,2.0743
48,2021-04-30,001825.OF,2.1426
49,2021-05-31,001825.OF,2.2052
50,2021-06-30,001825.OF,2.3687
51,2021-07-30,001825.OF,2.4533
52,2021-08-31,001825.OF,2.4889
53,2021-09-30,001825.OF,2.5176
54,2021-10-29,001825.OF,2.5977
55,2021-11-30,001825.OF,2.6413
56,2021-12-31,001825.OF,2.6136
57,2022-01-28,001825.OF,2.409
58,2022-02-28,001825.OF,2.3933
59,2022-03-01,001825.OF,2.417
