,time,thscode,netAssetValue
0,2017-04-28,310318.OF,2.0606
1,2017-05-31,310318.OF,2.046
2,2017-06-30,310318.OF,2.174
3,2017-07-31,310318.OF,2.2893
4,2017-08-31,310318.OF,2.3016
5,2017-09-29,310318.OF,2.2867
6,2017-10-31,310318.OF,2.3416
7,2017-11-30,310318.OF,2.3303
8,2017-12-29,310318.OF,2.3505
9,2018-01-31,310318.OF,2.4873
10,2018-02-28,310318.OF,2.3197
11,2018-03-30,310318.OF,2.2218
12,2018-04-27,310318.OF,2.1872
13,2018-05-31,310318.OF,2.1821
14,2018-06-29,310318.OF,2.0775
15,2018-07-31,310318.OF,2.1597
16,2018-08-31,310318.OF,2.068
17,2018-09-28,310318.OF,2.1208
18,2018-10-31,310318.OF,1.9999
19,2018-11-30,310318.OF,1.96
20,2018-12-28,310318.OF,1.9132
21,2019-01-31,310318.OF,1.9614
22,2019-02-28,310318.OF,2.1816
23,2019-03-29,310318.OF,2.2916
24,2019-04-30,310318.OF,2.277
25,2019-05-31,310318.OF,2.1325
26,2019-06-28,310318.OF,2.2809
27,2019-07-31,310318.OF,2.3856
28,2019-08-30,310318.OF,2.3735
29,2019-09-30,310318.OF,2.3861
30,2019-10-31,310318.OF,2.432
31,2019-11-29,310318.OF,2.4129
32,2019-12-31,310318.OF,2.576
33,2020-01-23,310318.OF,2.5608
34,2020-02-28,310318.OF,2.5694
35,2020-03-31,310318.OF,2.4276
36,2020-04-30,310318.OF,2.5875
37,2020-05-29,310318.OF,2.5515
38,2020-06-30,310318.OF,2.8087
39,2020-07-31,310318.OF,3.247
40,2020-08-31,310318.OF,3.4032
41,2020-09-30,310318.OF,3.2297
42,2020-10-30,310318.OF,3.2534
43,2020-11-30,310318.OF,3.4553
44,2020-12-31,310318.OF,3.6061
45,2021-01-29,310318.OF,3.7078
46,2021-02-26,310318.OF,3.671
47,2021-03-31,310318.OF,3.5361
48,2021-04-30,310318.OF,3.6105
49,2021-05-31,310318.OF,3.7365
50,2021-06-30,310318.OF,3.6897
51,2021-07-30,310318.OF,3.5337
52,2021-08-31,310318.OF,3.606
53,2021-09-30,310318.OF,3.6386
54,2021-10-29,310318.OF,3.6423
55,2021-11-30,310318.OF,3.5758
56,2021-12-31,310318.OF,3.6612
57,2022-01-28,310318.OF,3.3854
58,2022-02-28,310318.OF,3.4295
59,2022-03-01,310318.OF,3.4522
