,time,thscode,netAssetValue
0,2017-04-28,160517.OF,0.8617
1,2017-05-31,160517.OF,0.9138
2,2017-06-30,160517.OF,0.9373
3,2017-07-31,160517.OF,1.0042
4,2017-08-31,160517.OF,1.0175
5,2017-09-29,160517.OF,1.0005
6,2017-10-31,160517.OF,1.0122
7,2017-11-30,160517.OF,1.045
8,2017-12-29,160517.OF,1.0057
9,2018-01-31,160517.OF,1.1244
10,2018-02-28,160517.OF,1.0448
11,2018-03-30,160517.OF,0.9856
12,2018-04-27,160517.OF,0.9735
13,2018-05-31,160517.OF,0.949
14,2018-06-29,160517.OF,0.8864
15,2018-07-31,160517.OF,0.9432
16,2018-08-31,160517.OF,0.9349
17,2018-09-28,160517.OF,0.9846
18,2018-10-31,160517.OF,0.9775
19,2018-11-30,160517.OF,0.9446
20,2018-12-28,160517.OF,0.8719
21,2019-01-31,160517.OF,0.9408
22,2019-02-28,160517.OF,1.0068
23,2019-03-29,160517.OF,1.0096
24,2019-04-30,160517.OF,1.0465
25,2019-05-31,160517.OF,0.9913
26,2019-06-28,160517.OF,1.0368
27,2019-07-31,160517.OF,1.0606
28,2019-08-30,160517.OF,1.0036
29,2019-09-30,160517.OF,1.0343
30,2019-10-31,160517.OF,1.0816
31,2019-11-29,160517.OF,1.0846
32,2019-12-31,160517.OF,1.1043
33,2020-01-23,160517.OF,1.0659
34,2020-02-28,160517.OF,1.0229
35,2020-03-31,160517.OF,0.9747
36,2020-04-30,160517.OF,1.0198
37,2020-05-29,160517.OF,1.0068
38,2020-06-30,160517.OF,1.0174
39,2020-07-31,160517.OF,1.0865
40,2020-08-31,160517.OF,1.1464
41,2020-09-30,160517.OF,1.1082
42,2020-10-30,160517.OF,1.1588
43,2020-11-30,160517.OF,1.2584
44,2020-12-31,160517.OF,1.2274
45,2021-01-29,160517.OF,1.298
46,2021-02-26,160517.OF,1.3324
47,2021-03-31,160517.OF,1.3568
48,2021-04-30,160517.OF,1.3252
49,2021-05-31,160517.OF,1.3877
50,2021-06-30,160517.OF,1.333
51,2021-07-30,160517.OF,1.2014
52,2021-08-31,160517.OF,1.237
53,2021-09-30,160517.OF,1.2479
54,2021-10-29,160517.OF,1.2839
55,2021-11-30,160517.OF,1.2388
56,2021-12-31,160517.OF,1.2472
57,2022-01-28,160517.OF,1.2784
58,2022-02-28,160517.OF,1.2891
59,2022-03-01,160517.OF,1.3004
