,time,thscode,netAssetValue
0,2017-04-28,001149.OF,1.5474
1,2017-05-31,001149.OF,1.6202
2,2017-06-30,001149.OF,1.7154
3,2017-07-31,001149.OF,1.7607
4,2017-08-31,001149.OF,1.7859
5,2017-09-29,001149.OF,1.4226
6,2017-10-31,001149.OF,1.54
7,2017-11-30,001149.OF,1.5532
8,2017-12-29,001149.OF,1.5859
9,2018-01-31,001149.OF,1.7234
10,2018-02-28,001149.OF,1.6255
11,2018-03-30,001149.OF,1.5503
12,2018-04-27,001149.OF,1.4797
13,2018-05-31,001149.OF,1.5111
14,2018-06-29,001149.OF,1.4481
15,2018-07-31,001149.OF,1.4681
16,2018-08-31,001149.OF,1.4004
17,2018-09-28,001149.OF,1.4574
18,2018-10-31,001149.OF,1.3147
19,2018-11-30,001149.OF,1.3085
20,2018-12-28,001149.OF,1.2696
21,2019-01-31,001149.OF,1.3648
22,2019-02-28,001149.OF,1.504
23,2019-03-29,001149.OF,1.5606
24,2019-04-30,001149.OF,1.6201
25,2019-05-31,001149.OF,1.5151
26,2019-06-28,001149.OF,1.6092
27,2019-07-31,001149.OF,1.6445
28,2019-08-30,001149.OF,1.6615
29,2019-09-30,001149.OF,1.6722
30,2019-10-31,001149.OF,1.7109
31,2019-11-29,001149.OF,1.6838
32,2019-12-31,001149.OF,1.5904
33,2020-01-23,001149.OF,1.5386
34,2020-02-28,001149.OF,1.4996
35,2020-03-31,001149.OF,1.431
36,2020-04-30,001149.OF,1.4978
37,2020-05-29,001149.OF,1.5036
38,2020-06-30,001149.OF,1.5997
39,2020-07-31,001149.OF,1.7941
40,2020-08-31,001149.OF,1.8645
41,2020-09-30,001149.OF,1.8103
42,2020-10-30,001149.OF,1.8847
43,2020-11-30,001149.OF,2.0132
44,2020-12-31,001149.OF,2.143
45,2021-01-29,001149.OF,2.1849
46,2021-02-26,001149.OF,2.2162
47,2021-03-31,001149.OF,2.0982
48,2021-04-30,001149.OF,2.0973
49,2021-05-31,001149.OF,2.1492
50,2021-06-30,001149.OF,2.0735
51,2021-07-30,001149.OF,1.8758
52,2021-08-31,001149.OF,1.8263
53,2021-09-30,001149.OF,1.915
54,2021-10-29,001149.OF,1.8853
55,2021-11-30,001149.OF,1.8449
56,2021-12-31,001149.OF,1.9432
57,2022-01-28,001149.OF,1.8295
58,2022-02-28,001149.OF,1.8215
59,2022-03-01,001149.OF,1.8397
