,time,thscode,netAssetValue
0,2017-04-28,165524.OF,0.884
1,2017-05-31,165524.OF,0.843
2,2017-06-30,165524.OF,0.889
3,2017-07-31,165524.OF,0.862
4,2017-08-31,165524.OF,0.907
5,2017-09-29,165524.OF,0.928
6,2017-10-31,165524.OF,0.916
7,2017-11-30,165524.OF,0.877
8,2017-12-29,165524.OF,0.841
9,2018-01-31,165524.OF,0.786
10,2018-02-28,165524.OF,0.787
11,2018-03-30,165524.OF,0.83
12,2018-04-27,165524.OF,0.799
13,2018-05-31,165524.OF,0.772
14,2018-06-29,165524.OF,0.7
15,2018-07-31,165524.OF,0.695
16,2018-08-31,165524.OF,0.65
17,2018-09-28,165524.OF,1.005
18,2018-10-31,165524.OF,0.887
19,2018-11-30,165524.OF,0.921
20,2018-12-28,165524.OF,0.878
21,2019-01-31,165524.OF,0.884
22,2019-02-28,165524.OF,1.091
23,2019-03-29,165524.OF,1.213
24,2019-04-30,165524.OF,1.142
25,2019-05-31,165524.OF,1.063
26,2019-06-28,165524.OF,1.075
27,2019-07-31,165524.OF,1.1
28,2019-08-30,165524.OF,1.123
29,2019-09-30,165524.OF,1.182
30,2019-10-31,165524.OF,1.195
31,2019-11-29,165524.OF,1.199
32,2019-12-31,165524.OF,1.289
33,2020-01-23,165524.OF,1.395
34,2020-02-28,165524.OF,0.974
35,2020-03-31,165524.OF,0.825
36,2020-04-30,165524.OF,0.876
37,2020-05-29,165524.OF,0.881
38,2020-06-30,165524.OF,0.972
39,2020-07-31,165524.OF,1.048
40,2020-08-31,165524.OF,1.049
41,2020-09-30,165524.OF,0.968
42,2020-10-30,165524.OF,0.954
43,2020-11-30,165524.OF,0.969
44,2020-12-31,165524.OF,0.928
45,2021-01-29,165524.OF,0.888
46,2021-02-26,165524.OF,0.873
47,2021-03-31,165524.OF,0.85
48,2021-04-30,165524.OF,0.864
49,2021-05-31,165524.OF,0.916
50,2021-06-30,165524.OF,0.98
51,2021-07-30,165524.OF,0.99
52,2021-08-31,165524.OF,0.9542
53,2021-09-30,165524.OF,0.9215
54,2021-10-29,165524.OF,0.9177
55,2021-11-30,165524.OF,1.0184
56,2021-12-31,165524.OF,1.0001
57,2022-01-28,165524.OF,0.8857
58,2022-02-28,165524.OF,0.8877
59,2022-03-01,165524.OF,0.8904
