,time,thscode,netAssetValue
0,2017-04-28,000059.OF,0.976
1,2017-05-31,000059.OF,0.948
2,2017-06-30,000059.OF,0.987
3,2017-07-31,000059.OF,0.9439
4,2017-08-31,000059.OF,0.9627
5,2017-09-29,000059.OF,0.9743
6,2017-10-31,000059.OF,1.0225
7,2017-11-30,000059.OF,0.9852
8,2017-12-29,000059.OF,0.9968
9,2018-01-31,000059.OF,0.9793
10,2018-02-28,000059.OF,0.9542
11,2018-03-30,000059.OF,1.0469
12,2018-04-27,000059.OF,1.0582
13,2018-05-31,000059.OF,1.1095
14,2018-06-29,000059.OF,1.0196
15,2018-07-31,000059.OF,0.9516
16,2018-08-31,000059.OF,0.8757
17,2018-09-28,000059.OF,0.8642
18,2018-10-31,000059.OF,0.7735
19,2018-11-30,000059.OF,0.809
20,2018-12-28,000059.OF,0.7408
21,2019-01-31,000059.OF,0.7173
22,2019-02-28,000059.OF,0.8429
23,2019-03-29,000059.OF,0.93
24,2019-04-30,000059.OF,0.9059
25,2019-05-31,000059.OF,0.8454
26,2019-06-28,000059.OF,0.8617
27,2019-07-31,000059.OF,0.8641
28,2019-08-30,000059.OF,0.911
29,2019-09-30,000059.OF,0.9133
30,2019-10-31,000059.OF,0.9394
31,2019-11-29,000059.OF,0.9221
32,2019-12-31,000059.OF,0.9537
33,2020-01-23,000059.OF,1.0138
34,2020-02-28,000059.OF,1.0408
35,2020-03-31,000059.OF,1.0363
36,2020-04-30,000059.OF,1.1023
37,2020-05-29,000059.OF,1.1588
38,2020-06-30,000059.OF,1.3426
39,2020-07-31,000059.OF,1.5024
40,2020-08-31,000059.OF,1.4947
41,2020-09-30,000059.OF,1.3712
42,2020-10-30,000059.OF,1.3823
43,2020-11-30,000059.OF,1.2972
44,2020-12-31,000059.OF,1.3553
45,2021-01-29,000059.OF,1.3921
46,2021-02-26,000059.OF,1.3733
47,2021-03-31,000059.OF,1.3441
48,2021-04-30,000059.OF,1.4616
49,2021-05-31,000059.OF,1.5124
50,2021-06-30,000059.OF,1.5073
51,2021-07-30,000059.OF,1.3827
52,2021-08-31,000059.OF,1.2976
53,2021-09-30,000059.OF,1.3444
54,2021-10-29,000059.OF,1.306
55,2021-11-30,000059.OF,1.3652
56,2021-12-31,000059.OF,1.3813
57,2022-01-28,000059.OF,1.2023
58,2022-02-28,000059.OF,1.2392
59,2022-03-01,000059.OF,1.2345
