,time,thscode,netAssetValue
0,2017-04-28,206012.OF,1.328
1,2017-05-31,206012.OF,1.288
2,2017-06-30,206012.OF,1.321
3,2017-07-31,206012.OF,1.365
4,2017-08-31,206012.OF,1.421
5,2017-09-29,206012.OF,1.419
6,2017-10-31,206012.OF,1.447
7,2017-11-30,206012.OF,1.437
8,2017-12-29,206012.OF,1.442
9,2018-01-31,206012.OF,1.433
10,2018-02-28,206012.OF,1.34
11,2018-03-30,206012.OF,1.317
12,2018-04-27,206012.OF,1.269
13,2018-05-31,206012.OF,1.235
14,2018-06-29,206012.OF,1.186
15,2018-07-31,206012.OF,1.167
16,2018-08-31,206012.OF,1.101
17,2018-09-28,206012.OF,1.096
18,2018-10-31,206012.OF,1.013
19,2018-11-30,206012.OF,1.012
20,2018-12-28,206012.OF,0.973
21,2019-01-31,206012.OF,1.043
22,2019-02-28,206012.OF,1.182
23,2019-03-29,206012.OF,1.283
24,2019-04-30,206012.OF,1.282
25,2019-05-31,206012.OF,1.215
26,2019-06-28,206012.OF,1.292
27,2019-07-31,206012.OF,1.291
28,2019-08-30,206012.OF,1.337
29,2019-09-30,206012.OF,1.376
30,2019-10-31,206012.OF,1.431
31,2019-11-29,206012.OF,1.453
32,2019-12-31,206012.OF,1.558
33,2020-01-23,206012.OF,1.652
34,2020-02-28,206012.OF,1.768
35,2020-03-31,206012.OF,1.581
36,2020-04-30,206012.OF,1.742
37,2020-05-29,206012.OF,1.799
38,2020-06-30,206012.OF,2.152
39,2020-07-31,206012.OF,2.622
40,2020-08-31,206012.OF,2.638
41,2020-09-30,206012.OF,2.499
42,2020-10-30,206012.OF,2.544
43,2020-11-30,206012.OF,2.52
44,2020-12-31,206012.OF,2.924
45,2021-01-29,206012.OF,3.093
46,2021-02-26,206012.OF,2.844
47,2021-03-31,206012.OF,2.684
48,2021-04-30,206012.OF,2.93
49,2021-05-31,206012.OF,2.996
50,2021-06-30,206012.OF,3.249
51,2021-07-30,206012.OF,3.642
52,2021-08-31,206012.OF,3.833
53,2021-09-30,206012.OF,3.444
54,2021-10-29,206012.OF,3.533
55,2021-11-30,206012.OF,3.711
56,2021-12-31,206012.OF,3.693
57,2022-01-28,206012.OF,3.353
58,2022-02-28,206012.OF,3.393
59,2022-03-01,206012.OF,3.414
