,time,thscode,netAssetValue
0,2017-04-28,159931.OF,1.4417
1,2017-05-31,159931.OF,1.5068
2,2017-06-30,159931.OF,1.5622
3,2017-07-31,159931.OF,1.6372
4,2017-08-31,159931.OF,1.6892
5,2017-09-29,159931.OF,1.6616
6,2017-10-31,159931.OF,1.6939
7,2017-11-30,159931.OF,1.7369
8,2017-12-29,159931.OF,1.698
9,2018-01-31,159931.OF,1.871
10,2018-02-28,159931.OF,1.6959
11,2018-03-30,159931.OF,1.6181
12,2018-04-27,159931.OF,1.5602
13,2018-05-31,159931.OF,1.5109
14,2018-06-29,159931.OF,1.4107
15,2018-07-31,159931.OF,1.4598
16,2018-08-31,159931.OF,1.4365
17,2018-09-28,159931.OF,1.5027
18,2018-10-31,159931.OF,1.4701
19,2018-11-30,159931.OF,1.4589
20,2018-12-28,159931.OF,1.36
21,2019-01-31,159931.OF,1.4698
22,2019-02-28,159931.OF,1.6604
23,2019-03-29,159931.OF,1.7406
24,2019-04-30,159931.OF,1.764
25,2019-05-31,159931.OF,1.6376
26,2019-06-28,159931.OF,1.7465
27,2019-07-31,159931.OF,1.7499
28,2019-08-30,159931.OF,1.6681
29,2019-09-30,159931.OF,1.6927
30,2019-10-31,159931.OF,1.7278
31,2019-11-29,159931.OF,1.6879
32,2019-12-31,159931.OF,1.8065
33,2020-01-23,159931.OF,1.7192
34,2020-02-28,159931.OF,1.6412
35,2020-03-31,159931.OF,1.5249
36,2020-04-30,159931.OF,1.5914
37,2020-05-29,159931.OF,1.5367
38,2020-06-30,159931.OF,1.5971
39,2020-07-31,159931.OF,1.7629
40,2020-08-31,159931.OF,1.8188
41,2020-09-30,159931.OF,1.7576
42,2020-10-30,159931.OF,1.7521
43,2020-11-30,159931.OF,1.8997
44,2020-12-31,159931.OF,1.8442
45,2021-01-29,159931.OF,1.8175
46,2021-02-26,159931.OF,1.8638
47,2021-03-31,159931.OF,1.8084
48,2021-04-30,159931.OF,1.7605
49,2021-05-31,159931.OF,1.8498
50,2021-06-30,159931.OF,1.7447
51,2021-07-30,159931.OF,1.5557
52,2021-08-31,159931.OF,1.6229
53,2021-09-30,159931.OF,1.6525
54,2021-10-29,159931.OF,1.6444
55,2021-11-30,159931.OF,1.6049
56,2021-12-31,159931.OF,1.6594
57,2022-01-28,159931.OF,1.6301
58,2022-02-28,159931.OF,1.6104
59,2022-03-01,159931.OF,1.6263
