,time,thscode,netAssetValue
0,2017-04-28,000373.OF,1.244
1,2017-05-31,000373.OF,1.251
2,2017-06-30,000373.OF,1.31
3,2017-07-31,000373.OF,1.247
4,2017-08-31,000373.OF,1.264
5,2017-09-29,000373.OF,1.301
6,2017-10-31,000373.OF,1.392
7,2017-11-30,000373.OF,1.353
8,2017-12-29,000373.OF,1.401
9,2018-01-31,000373.OF,1.393
10,2018-02-28,000373.OF,1.359
11,2018-03-30,000373.OF,1.486
12,2018-04-27,000373.OF,1.472
13,2018-05-31,000373.OF,1.605
14,2018-06-29,000373.OF,1.493
15,2018-07-31,000373.OF,1.406
16,2018-08-31,000373.OF,1.322
17,2018-09-28,000373.OF,1.317
18,2018-10-31,000373.OF,1.158
19,2018-11-30,000373.OF,1.202
20,2018-12-28,000373.OF,1.068
21,2019-01-31,000373.OF,1.04
22,2019-02-28,000373.OF,1.238
23,2019-03-29,000373.OF,1.357
24,2019-04-30,000373.OF,1.327
25,2019-05-31,000373.OF,1.213
26,2019-06-28,000373.OF,1.253
27,2019-07-31,000373.OF,1.259
28,2019-08-30,000373.OF,1.335
29,2019-09-30,000373.OF,1.325
30,2019-10-31,000373.OF,1.394
31,2019-11-29,000373.OF,1.351
32,2019-12-31,000373.OF,1.388
33,2020-01-23,000373.OF,1.446
34,2020-02-28,000373.OF,1.445
35,2020-03-31,000373.OF,1.476
36,2020-04-30,000373.OF,1.574
37,2020-05-29,000373.OF,1.64
38,2020-06-30,000373.OF,1.896
39,2020-07-31,000373.OF,2.197
40,2020-08-31,000373.OF,2.135
41,2020-09-30,000373.OF,1.962
42,2020-10-30,000373.OF,1.977
43,2020-11-30,000373.OF,1.846
44,2020-12-31,000373.OF,2.046
45,2021-01-29,000373.OF,2.076
46,2021-02-26,000373.OF,2.05
47,2021-03-31,000373.OF,1.983
48,2021-04-30,000373.OF,2.158
49,2021-05-31,000373.OF,2.186
50,2021-06-30,000373.OF,2.148
51,2021-07-30,000373.OF,1.961
52,2021-08-31,000373.OF,1.795
53,2021-09-30,000373.OF,1.856
54,2021-10-29,000373.OF,1.796
55,2021-11-30,000373.OF,1.846
56,2021-12-31,000373.OF,1.774
57,2022-01-28,000373.OF,1.524
58,2022-02-28,000373.OF,1.565
59,2022-03-01,000373.OF,1.575
