,time,thscode,netAssetValue
0,2017-04-28,000968.OF,0.998
1,2017-05-31,000968.OF,1.0026
2,2017-06-30,000968.OF,1.0533
3,2017-07-31,000968.OF,1.0248
4,2017-08-31,000968.OF,1.0439
5,2017-09-29,000968.OF,1.0545
6,2017-10-31,000968.OF,1.1003
7,2017-11-30,000968.OF,1.0502
8,2017-12-29,000968.OF,1.0818
9,2018-01-31,000968.OF,1.0872
10,2018-02-28,000968.OF,1.0595
11,2018-03-30,000968.OF,1.1015
12,2018-04-27,000968.OF,1.0737
13,2018-05-31,000968.OF,1.1384
14,2018-06-29,000968.OF,1.0291
15,2018-07-31,000968.OF,0.9943
16,2018-08-31,000968.OF,0.9072
17,2018-09-28,000968.OF,0.9113
18,2018-10-31,000968.OF,0.818
19,2018-11-30,000968.OF,0.8573
20,2018-12-28,000968.OF,0.8161
21,2019-01-31,000968.OF,0.8026
22,2019-02-28,000968.OF,0.9347
23,2019-03-29,000968.OF,1.0152
24,2019-04-30,000968.OF,0.9722
25,2019-05-31,000968.OF,0.9037
26,2019-06-28,000968.OF,0.9267
27,2019-07-31,000968.OF,0.9319
28,2019-08-30,000968.OF,0.9434
29,2019-09-30,000968.OF,0.9425
30,2019-10-31,000968.OF,0.9469
31,2019-11-29,000968.OF,0.9416
32,2019-12-31,000968.OF,1.0033
33,2020-01-23,000968.OF,1.0107
34,2020-02-28,000968.OF,1.0184
35,2020-03-31,000968.OF,0.9862
36,2020-04-30,000968.OF,1.0423
37,2020-05-29,000968.OF,1.0685
38,2020-06-30,000968.OF,1.1762
39,2020-07-31,000968.OF,1.3552
40,2020-08-31,000968.OF,1.3727
41,2020-09-30,000968.OF,1.2775
42,2020-10-30,000968.OF,1.2745
43,2020-11-30,000968.OF,1.2454
44,2020-12-31,000968.OF,1.2783
45,2021-01-29,000968.OF,1.3146
46,2021-02-26,000968.OF,1.2951
47,2021-03-31,000968.OF,1.2599
48,2021-04-30,000968.OF,1.3398
49,2021-05-31,000968.OF,1.3677
50,2021-06-30,000968.OF,1.3173
51,2021-07-30,000968.OF,1.1536
52,2021-08-31,000968.OF,1.0893
53,2021-09-30,000968.OF,1.1171
54,2021-10-29,000968.OF,1.1152
55,2021-11-30,000968.OF,1.1338
56,2021-12-31,000968.OF,1.1646
57,2022-01-28,000968.OF,1.0352
58,2022-02-28,000968.OF,1.0384
59,2022-03-01,000968.OF,1.0429
