,time,thscode,netAssetValue
0,2017-04-28,161033.OF,0.992
1,2017-05-31,161033.OF,0.943
2,2017-06-30,161033.OF,1.02
3,2017-07-31,161033.OF,1.027
4,2017-08-31,161033.OF,1.112
5,2017-09-29,161033.OF,1.121
6,2017-10-31,161033.OF,1.161
7,2017-11-30,161033.OF,1.088
8,2017-12-29,161033.OF,1.056
9,2018-01-31,161033.OF,0.958
10,2018-02-28,161033.OF,0.996
11,2018-03-30,161033.OF,0.995
12,2018-04-27,161033.OF,0.893
13,2018-05-31,161033.OF,0.898
14,2018-06-29,161033.OF,0.835
15,2018-07-31,161033.OF,0.813
16,2018-08-31,161033.OF,0.789
17,2018-09-28,161033.OF,0.766
18,2018-10-31,161033.OF,0.695
19,2018-11-30,161033.OF,0.709
20,2018-12-28,161033.OF,0.699
21,2019-01-31,161033.OF,0.724
22,2019-02-28,161033.OF,0.881
23,2019-03-29,161033.OF,0.927
24,2019-04-30,161033.OF,0.915
25,2019-05-31,161033.OF,0.821
26,2019-06-28,161033.OF,0.871
27,2019-07-31,161033.OF,0.923
28,2019-08-30,161033.OF,0.97
29,2019-09-30,161033.OF,1.053
30,2019-10-31,161033.OF,1.086
31,2019-11-29,161033.OF,1.133
32,2019-12-31,161033.OF,1.24
33,2020-01-23,161033.OF,1.347
34,2020-02-28,161033.OF,1.482
35,2020-03-31,161033.OF,1.252
36,2020-04-30,161033.OF,1.407
37,2020-05-29,161033.OF,1.367
38,2020-06-30,161033.OF,1.581
39,2020-07-31,161033.OF,1.71
40,2020-08-31,161033.OF,1.722
41,2020-09-30,161033.OF,1.622
42,2020-10-30,161033.OF,1.629
43,2020-11-30,161033.OF,1.679
44,2020-12-31,161033.OF,1.703
45,2021-01-29,161033.OF,1.753
46,2021-02-26,161033.OF,1.68
47,2021-03-31,161033.OF,1.565
48,2021-04-30,161033.OF,1.621
49,2021-05-31,161033.OF,1.727
50,2021-06-30,161033.OF,1.898
51,2021-07-30,161033.OF,1.881
52,2021-08-31,161033.OF,1.834
53,2021-09-30,161033.OF,1.748
54,2021-10-29,161033.OF,1.927
55,2021-11-30,161033.OF,2.12
56,2021-12-31,161033.OF,2.145
57,2022-01-28,161033.OF,1.919
58,2022-02-28,161033.OF,1.915
59,2022-03-01,161033.OF,1.913
