,time,thscode,netAssetValue
0,2017-04-28,000955.OF,1.145
1,2017-05-31,000955.OF,1.139
2,2017-06-30,000955.OF,1.199
3,2017-07-31,000955.OF,1.205
4,2017-08-31,000955.OF,1.223
5,2017-09-29,000955.OF,1.227
6,2017-10-31,000955.OF,1.183
7,2017-11-30,000955.OF,1.232
8,2017-12-29,000955.OF,1.164
9,2018-01-31,000955.OF,1.229
10,2018-02-28,000955.OF,1.199
11,2018-03-30,000955.OF,1.171
12,2018-04-27,000955.OF,1.127
13,2018-05-31,000955.OF,1.146
14,2018-06-29,000955.OF,1.057
15,2018-07-31,000955.OF,1.036
16,2018-08-31,000955.OF,0.991
17,2018-09-28,000955.OF,0.978
18,2018-10-31,000955.OF,0.859
19,2018-11-30,000955.OF,0.871
20,2018-12-28,000955.OF,0.843
21,2019-01-31,000955.OF,0.866
22,2019-02-28,000955.OF,0.95
23,2019-03-29,000955.OF,1.001
24,2019-04-30,000955.OF,1.0
25,2019-05-31,000955.OF,0.949
26,2019-06-28,000955.OF,1.0
27,2019-07-31,000955.OF,1.033
28,2019-08-30,000955.OF,1.1
29,2019-09-30,000955.OF,1.121
30,2019-10-31,000955.OF,1.147
31,2019-11-29,000955.OF,1.13
32,2019-12-31,000955.OF,1.199
33,2020-01-23,000955.OF,1.244
34,2020-02-28,000955.OF,1.316
35,2020-03-31,000955.OF,1.266
36,2020-04-30,000955.OF,1.349
37,2020-05-29,000955.OF,1.404
38,2020-06-30,000955.OF,1.581
39,2020-07-31,000955.OF,1.794
40,2020-08-31,000955.OF,1.788
41,2020-09-30,000955.OF,1.709
42,2020-10-30,000955.OF,1.77
43,2020-11-30,000955.OF,1.746
44,2020-12-31,000955.OF,1.88
45,2021-01-29,000955.OF,1.917
46,2021-02-26,000955.OF,1.872
47,2021-03-31,000955.OF,1.776
48,2021-04-30,000955.OF,1.888
49,2021-05-31,000955.OF,1.922
50,2021-06-30,000955.OF,1.925
51,2021-07-30,000955.OF,1.797
52,2021-08-31,000955.OF,1.726
53,2021-09-30,000955.OF,1.68
54,2021-10-29,000955.OF,1.744
55,2021-11-30,000955.OF,1.771
56,2021-12-31,000955.OF,1.728
57,2022-01-28,000955.OF,1.558
58,2022-02-28,000955.OF,1.578
59,2022-03-01,000955.OF,1.583
