,time,thscode,netAssetValue
0,2017-04-28,001051.OF,0.778
1,2017-05-31,001051.OF,0.82
2,2017-06-30,001051.OF,0.847
3,2017-07-31,001051.OF,0.885
4,2017-08-31,001051.OF,0.911
5,2017-09-29,001051.OF,0.899
6,2017-10-31,001051.OF,0.938
7,2017-11-30,001051.OF,0.959
8,2017-12-29,001051.OF,0.96
9,2018-01-31,001051.OF,1.043
10,2018-02-28,001051.OF,0.966
11,2018-03-30,001051.OF,0.916
12,2018-04-27,001051.OF,0.893
13,2018-05-31,001051.OF,0.895
14,2018-06-29,001051.OF,0.846
15,2018-07-31,001051.OF,0.876
16,2018-08-31,001051.OF,0.853
17,2018-09-28,001051.OF,0.898
18,2018-10-31,001051.OF,0.847
19,2018-11-30,001051.OF,0.839
20,2018-12-28,001051.OF,0.794
21,2019-01-31,001051.OF,0.855
22,2019-02-28,001051.OF,0.937
23,2019-03-29,001051.OF,0.967
24,2019-04-30,001051.OF,1.0
25,2019-05-31,001051.OF,0.924
26,2019-06-28,001051.OF,0.996
27,2019-07-31,001051.OF,0.998
28,2019-08-30,001051.OF,0.985
29,2019-09-30,001051.OF,0.995
30,2019-10-31,001051.OF,1.012
31,2019-11-29,001051.OF,0.992
32,2019-12-31,001051.OF,1.045
33,2020-01-23,001051.OF,1.002
34,2020-02-28,001051.OF,0.967
35,2020-03-31,001051.OF,0.924
36,2020-04-30,001051.OF,0.9802
37,2020-05-29,001051.OF,0.9654
38,2020-06-30,001051.OF,1.0176
39,2020-07-31,001051.OF,1.1279
40,2020-08-31,001051.OF,1.1595
41,2020-09-30,001051.OF,1.1233
42,2020-10-30,001051.OF,1.1384
43,2020-11-30,001051.OF,1.2016
44,2020-12-31,001051.OF,1.2551
45,2021-01-29,001051.OF,1.277
46,2021-02-26,001051.OF,1.2904
47,2021-03-31,001051.OF,1.2169
48,2021-04-30,001051.OF,1.2031
49,2021-05-31,001051.OF,1.2553
50,2021-06-30,001051.OF,1.214
51,2021-07-30,001051.OF,1.0983
52,2021-08-31,001051.OF,1.0874
53,2021-09-30,001051.OF,1.1211
54,2021-10-29,001051.OF,1.1449
55,2021-11-30,001051.OF,1.1103
56,2021-12-31,001051.OF,1.0874
57,2022-01-28,001051.OF,1.0166
58,2022-02-28,001051.OF,1.0243
59,2022-03-01,001051.OF,1.0384
