,time,thscode,netAssetValue
0,2017-04-28,003017.OF,0.9532
1,2017-05-31,003017.OF,0.8283
2,2017-06-30,003017.OF,0.861
3,2017-07-31,003017.OF,0.842
4,2017-08-31,003017.OF,0.8691
5,2017-09-29,003017.OF,0.9013
6,2017-10-31,003017.OF,0.8633
7,2017-11-30,003017.OF,0.8349
8,2017-12-29,003017.OF,0.8209
9,2018-01-31,003017.OF,0.7801
10,2018-02-28,003017.OF,0.7655
11,2018-03-30,003017.OF,0.8197
12,2018-04-27,003017.OF,0.8132
13,2018-05-31,003017.OF,0.7399
14,2018-06-29,003017.OF,0.6818
15,2018-07-31,003017.OF,0.7088
16,2018-08-31,003017.OF,0.6757
17,2018-09-28,003017.OF,0.7008
18,2018-10-31,003017.OF,0.6287
19,2018-11-30,003017.OF,0.6494
20,2018-12-28,003017.OF,0.6142
21,2019-01-31,003017.OF,0.6307
22,2019-02-28,003017.OF,0.7446
23,2019-03-29,003017.OF,0.7979
24,2019-04-30,003017.OF,0.7445
25,2019-05-31,003017.OF,0.7295
26,2019-06-28,003017.OF,0.7262
27,2019-07-31,003017.OF,0.7682
28,2019-08-30,003017.OF,0.8004
29,2019-09-30,003017.OF,0.7636
30,2019-10-31,003017.OF,0.7376
31,2019-11-29,003017.OF,0.7258
32,2019-12-31,003017.OF,0.7573
33,2020-01-23,003017.OF,0.7848
34,2020-02-28,003017.OF,0.8174
35,2020-03-31,003017.OF,0.748
36,2020-04-30,003017.OF,0.8088
37,2020-05-29,003017.OF,0.804
38,2020-06-30,003017.OF,0.8297
39,2020-07-31,003017.OF,1.0514
40,2020-08-31,003017.OF,1.1057
41,2020-09-30,003017.OF,1.0559
42,2020-10-30,003017.OF,1.0109
43,2020-11-30,003017.OF,1.0933
44,2020-12-31,003017.OF,1.2374
45,2021-01-29,003017.OF,1.1573
46,2021-02-26,003017.OF,1.1263
47,2021-03-31,003017.OF,1.0223
48,2021-04-30,003017.OF,0.978
49,2021-05-31,003017.OF,1.1147
50,2021-06-30,003017.OF,1.1241
51,2021-07-30,003017.OF,1.1768
52,2021-08-31,003017.OF,1.3451
53,2021-09-30,003017.OF,1.2028
54,2021-10-29,003017.OF,1.2613
55,2021-11-30,003017.OF,1.4184
56,2021-12-31,003017.OF,1.4048
57,2022-01-28,003017.OF,1.165
58,2022-02-28,003017.OF,1.2225
59,2022-03-01,003017.OF,1.2387
