,time,thscode,netAssetValue
0,2017-04-28,519027.OF,1.077
1,2017-05-31,519027.OF,1.133
2,2017-06-30,519027.OF,1.164
3,2017-07-31,519027.OF,1.228
4,2017-08-31,519027.OF,1.269
5,2017-09-29,519027.OF,1.241
6,2017-10-31,519027.OF,1.268
7,2017-11-30,519027.OF,1.312
8,2017-12-29,519027.OF,1.294
9,2018-01-31,519027.OF,1.412
10,2018-02-28,519027.OF,1.295
11,2018-03-30,519027.OF,1.231
12,2018-04-27,519027.OF,1.202
13,2018-05-31,519027.OF,1.177
14,2018-06-29,519027.OF,1.107
15,2018-07-31,519027.OF,1.152
16,2018-08-31,519027.OF,1.136
17,2018-09-28,519027.OF,1.191
18,2018-10-31,519027.OF,1.159
19,2018-11-30,519027.OF,1.136
20,2018-12-28,519027.OF,1.067
21,2019-01-31,519027.OF,1.147
22,2019-02-28,519027.OF,1.259
23,2019-03-29,519027.OF,1.289
24,2019-04-30,519027.OF,1.318
25,2019-05-31,519027.OF,1.242
26,2019-06-28,519027.OF,1.331
27,2019-07-31,519027.OF,1.335
28,2019-08-30,519027.OF,1.291
29,2019-09-30,519027.OF,1.303
30,2019-10-31,519027.OF,1.317
31,2019-11-29,519027.OF,1.296
32,2019-12-31,519027.OF,1.37
33,2020-01-23,519027.OF,1.315
34,2020-02-28,519027.OF,1.253
35,2020-03-31,519027.OF,1.176
36,2020-04-30,519027.OF,1.235
37,2020-05-29,519027.OF,1.198
38,2020-06-30,519027.OF,1.226
39,2020-07-31,519027.OF,1.324
40,2020-08-31,519027.OF,1.37
41,2020-09-30,519027.OF,1.339
42,2020-10-30,519027.OF,1.354
43,2020-11-30,519027.OF,1.464
44,2020-12-31,519027.OF,1.451
45,2021-01-29,519027.OF,1.459
46,2021-02-26,519027.OF,1.515
47,2021-03-31,519027.OF,1.448
48,2021-04-30,519027.OF,1.417
49,2021-05-31,519027.OF,1.476
50,2021-06-30,519027.OF,1.425
51,2021-07-30,519027.OF,1.321
52,2021-08-31,519027.OF,1.386
53,2021-09-30,519027.OF,1.363
54,2021-10-29,519027.OF,1.388
55,2021-11-30,519027.OF,1.342
56,2021-12-31,519027.OF,1.3633
57,2022-01-28,519027.OF,1.3455
58,2022-02-28,519027.OF,1.3808
59,2022-03-01,519027.OF,1.3875
