,time,thscode,netAssetValue
0,2017-04-28,519117.OF,1.587
1,2017-05-31,519117.OF,1.503
2,2017-06-30,519117.OF,1.581
3,2017-07-31,519117.OF,1.653
4,2017-08-31,519117.OF,1.691
5,2017-09-29,519117.OF,1.7
6,2017-10-31,519117.OF,1.682
7,2017-11-30,519117.OF,1.632
8,2017-12-29,519117.OF,1.619
9,2018-01-31,519117.OF,1.645
10,2018-02-28,519117.OF,1.589
11,2018-03-30,519117.OF,1.568
12,2018-04-27,519117.OF,1.502
13,2018-05-31,519117.OF,1.508
14,2018-06-29,519117.OF,1.376
15,2018-07-31,519117.OF,1.39
16,2018-08-31,519117.OF,1.302
17,2018-09-28,519117.OF,1.306
18,2018-10-31,519117.OF,1.194
19,2018-11-30,519117.OF,1.213
20,2018-12-28,519117.OF,1.162
21,2019-01-31,519117.OF,1.182
22,2019-02-28,519117.OF,1.379
23,2019-03-29,519117.OF,1.494
24,2019-04-30,519117.OF,1.466
25,2019-05-31,519117.OF,1.369
26,2019-06-28,519117.OF,1.385
27,2019-07-31,519117.OF,1.383
28,2019-08-30,519117.OF,1.359
29,2019-09-30,519117.OF,1.36
30,2019-10-31,519117.OF,1.353
31,2019-11-29,519117.OF,1.356
32,2019-12-31,519117.OF,1.461
33,2020-01-23,519117.OF,1.448
34,2020-02-28,519117.OF,1.443
35,2020-03-31,519117.OF,1.351
36,2020-04-30,519117.OF,1.403
37,2020-05-29,519117.OF,1.411
38,2020-06-30,519117.OF,1.516
39,2020-07-31,519117.OF,1.768
40,2020-08-31,519117.OF,1.789
41,2020-09-30,519117.OF,1.675
42,2020-10-30,519117.OF,1.679
43,2020-11-30,519117.OF,1.76
44,2020-12-31,519117.OF,1.763
45,2021-01-29,519117.OF,1.732
46,2021-02-26,519117.OF,1.783
47,2021-03-31,519117.OF,1.752
48,2021-04-30,519117.OF,1.791
49,2021-05-31,519117.OF,1.856
50,2021-06-30,519117.OF,1.856
51,2021-07-30,519117.OF,1.806
52,2021-08-31,519117.OF,1.966
53,2021-09-30,519117.OF,1.948
54,2021-10-29,519117.OF,1.887
55,2021-11-30,519117.OF,1.928
56,2021-12-31,519117.OF,1.989
57,2022-01-28,519117.OF,1.816
58,2022-02-28,519117.OF,1.895
59,2022-03-01,519117.OF,1.902
