,time,thscode,netAssetValue
0,2017-04-28,001421.OF,1.199
1,2017-05-31,001421.OF,1.125
2,2017-06-30,001421.OF,1.16
3,2017-07-31,001421.OF,1.163
4,2017-08-31,001421.OF,1.194
5,2017-09-29,001421.OF,1.213
6,2017-10-31,001421.OF,1.204
7,2017-11-30,001421.OF,1.16
8,2017-12-29,001421.OF,1.15
9,2018-01-31,001421.OF,1.207
10,2018-02-28,001421.OF,1.15
11,2018-03-30,001421.OF,1.13
12,2018-04-27,001421.OF,1.09
13,2018-05-31,001421.OF,1.067
14,2018-06-29,001421.OF,0.989
15,2018-07-31,001421.OF,0.99
16,2018-08-31,001421.OF,0.936
17,2018-09-28,001421.OF,0.919
18,2018-10-31,001421.OF,0.824
19,2018-11-30,001421.OF,0.848
20,2018-12-28,001421.OF,0.802
21,2019-01-31,001421.OF,0.788
22,2019-02-28,001421.OF,0.956
23,2019-03-29,001421.OF,1.043
24,2019-04-30,001421.OF,1.0
25,2019-05-31,001421.OF,0.935
26,2019-06-28,001421.OF,0.936
27,2019-07-31,001421.OF,0.95
28,2019-08-30,001421.OF,0.954
29,2019-09-30,001421.OF,0.953
30,2019-10-31,001421.OF,0.952
31,2019-11-29,001421.OF,0.942
32,2019-12-31,001421.OF,1.02
33,2020-01-23,001421.OF,1.106
34,2020-02-28,001421.OF,1.138
35,2020-03-31,001421.OF,0.991
36,2020-04-30,001421.OF,1.081
37,2020-05-29,001421.OF,1.079
38,2020-06-30,001421.OF,1.226
39,2020-07-31,001421.OF,1.41
40,2020-08-31,001421.OF,1.424
41,2020-09-30,001421.OF,1.373
42,2020-10-30,001421.OF,1.377
43,2020-11-30,001421.OF,1.407
44,2020-12-31,001421.OF,1.572
45,2021-01-29,001421.OF,1.578
46,2021-02-26,001421.OF,1.462
47,2021-03-31,001421.OF,1.342
48,2021-04-30,001421.OF,1.427
49,2021-05-31,001421.OF,1.529
50,2021-06-30,001421.OF,1.595
51,2021-07-30,001421.OF,1.63
52,2021-08-31,001421.OF,1.677
53,2021-09-30,001421.OF,1.615
54,2021-10-29,001421.OF,1.656
55,2021-11-30,001421.OF,1.622
56,2021-12-31,001421.OF,1.571
57,2022-01-28,001421.OF,1.412
58,2022-02-28,001421.OF,1.512
59,2022-03-01,001421.OF,1.508
