,time,thscode,netAssetValue
0,2017-04-28,002974.OF,1.011
1,2017-05-31,002974.OF,0.967
2,2017-06-30,002974.OF,1.0176
3,2017-07-31,002974.OF,0.9899
4,2017-08-31,002974.OF,1.0481
5,2017-09-29,002974.OF,1.0769
6,2017-10-31,002974.OF,1.0865
7,2017-11-30,002974.OF,1.0347
8,2017-12-29,002974.OF,1.0272
9,2018-01-31,002974.OF,0.9813
10,2018-02-28,002974.OF,1.003
11,2018-03-30,002974.OF,1.0652
12,2018-04-27,002974.OF,1.0118
13,2018-05-31,002974.OF,0.9699
14,2018-06-29,002974.OF,0.8968
15,2018-07-31,002974.OF,0.8862
16,2018-08-31,002974.OF,0.8368
17,2018-09-28,002974.OF,0.803
18,2018-10-31,002974.OF,0.7151
19,2018-11-30,002974.OF,0.745
20,2018-12-28,002974.OF,0.7037
21,2019-01-31,002974.OF,0.7112
22,2019-02-28,002974.OF,0.9003
23,2019-03-29,002974.OF,0.9919
24,2019-04-30,002974.OF,0.9277
25,2019-05-31,002974.OF,0.8642
26,2019-06-28,002974.OF,0.8909
27,2019-07-31,002974.OF,0.9137
28,2019-08-30,002974.OF,0.9438
29,2019-09-30,002974.OF,0.9869
30,2019-10-31,002974.OF,0.9846
31,2019-11-29,002974.OF,0.9851
32,2019-12-31,002974.OF,1.0709
33,2020-01-23,002974.OF,1.1726
34,2020-02-28,002974.OF,1.2505
35,2020-03-31,002974.OF,1.0617
36,2020-04-30,002974.OF,1.1554
37,2020-05-29,002974.OF,1.1313
38,2020-06-30,002974.OF,1.2998
39,2020-07-31,002974.OF,1.4124
40,2020-08-31,002974.OF,1.3994
41,2020-09-30,002974.OF,1.2981
42,2020-10-30,002974.OF,1.2836
43,2020-11-30,002974.OF,1.2927
44,2020-12-31,002974.OF,1.2802
45,2021-01-29,002974.OF,1.2578
46,2021-02-26,002974.OF,1.2222
47,2021-03-31,002974.OF,1.1586
48,2021-04-30,002974.OF,1.1959
49,2021-05-31,002974.OF,1.2531
50,2021-06-30,002974.OF,1.3623
51,2021-07-30,002974.OF,1.388
52,2021-08-31,002974.OF,1.2943
53,2021-09-30,002974.OF,1.2686
54,2021-10-29,002974.OF,1.275
55,2021-11-30,002974.OF,1.3751
56,2021-12-31,002974.OF,1.384
57,2022-01-28,002974.OF,1.2259
58,2022-02-28,002974.OF,1.2424
59,2022-03-01,002974.OF,1.2422
