,time,thscode,netAssetValue
0,2017-04-28,001577.OF,1.034
1,2017-05-31,001577.OF,1.003
2,2017-06-30,001577.OF,1.064
3,2017-07-31,001577.OF,1.092
4,2017-08-31,001577.OF,1.141
5,2017-09-29,001577.OF,1.171
6,2017-10-31,001577.OF,1.235
7,2017-11-30,001577.OF,1.231
8,2017-12-29,001577.OF,1.27
9,2018-01-31,001577.OF,1.322
10,2018-02-28,001577.OF,1.23
11,2018-03-30,001577.OF,1.145
12,2018-04-27,001577.OF,1.083
13,2018-05-31,001577.OF,1.101
14,2018-06-29,001577.OF,1.034
15,2018-07-31,001577.OF,1.046
16,2018-08-31,001577.OF,0.988
17,2018-09-28,001577.OF,1.018
18,2018-10-31,001577.OF,0.945
19,2018-11-30,001577.OF,0.944
20,2018-12-28,001577.OF,0.884
21,2019-01-31,001577.OF,0.936
22,2019-02-28,001577.OF,1.039
23,2019-03-29,001577.OF,1.098
24,2019-04-30,001577.OF,1.113
25,2019-05-31,001577.OF,1.057
26,2019-06-28,001577.OF,1.087
27,2019-07-31,001577.OF,1.13
28,2019-08-30,001577.OF,1.146
29,2019-09-30,001577.OF,1.154
30,2019-10-31,001577.OF,1.168
31,2019-11-29,001577.OF,1.191
32,2019-12-31,001577.OF,1.332
33,2020-01-23,001577.OF,1.369
34,2020-02-28,001577.OF,1.441
35,2020-03-31,001577.OF,1.287
36,2020-04-30,001577.OF,1.4
37,2020-05-29,001577.OF,1.441
38,2020-06-30,001577.OF,1.637
39,2020-07-31,001577.OF,1.938
40,2020-08-31,001577.OF,2.033
41,2020-09-30,001577.OF,2.001
42,2020-10-30,001577.OF,2.04
43,2020-11-30,001577.OF,2.199
44,2020-12-31,001577.OF,2.299
45,2021-01-29,001577.OF,2.444
46,2021-02-26,001577.OF,2.489
47,2021-03-31,001577.OF,2.408
48,2021-04-30,001577.OF,2.416
49,2021-05-31,001577.OF,2.477
50,2021-06-30,001577.OF,2.414
51,2021-07-30,001577.OF,2.24
52,2021-08-31,001577.OF,2.281
53,2021-09-30,001577.OF,2.278
54,2021-10-29,001577.OF,2.303
55,2021-11-30,001577.OF,2.339
56,2021-12-31,001577.OF,2.422
57,2022-01-28,001577.OF,2.31
58,2022-02-28,001577.OF,2.271
59,2022-03-01,001577.OF,2.289
