,time,thscode,netAssetValue
0,2017-04-28,159923.OF,1.332
1,2017-05-31,159923.OF,1.399
2,2017-06-30,159923.OF,1.477
3,2017-07-31,159923.OF,1.52
4,2017-08-31,159923.OF,1.555
5,2017-09-29,159923.OF,1.559
6,2017-10-31,159923.OF,1.644
7,2017-11-30,159923.OF,1.668
8,2017-12-29,159923.OF,1.672
9,2018-01-31,159923.OF,1.813
10,2018-02-28,159923.OF,1.686
11,2018-03-30,159923.OF,1.609
12,2018-04-27,159923.OF,1.554
13,2018-05-31,159923.OF,1.575
14,2018-06-29,159923.OF,1.481
15,2018-07-31,159923.OF,1.508
16,2018-08-31,159923.OF,1.448
17,2018-09-28,159923.OF,1.511
18,2018-10-31,159923.OF,1.397
19,2018-11-30,159923.OF,1.391
20,2018-12-28,159923.OF,1.315
21,2019-01-31,159923.OF,1.413
22,2019-02-28,159923.OF,1.587
23,2019-03-29,159923.OF,1.655
24,2019-04-30,159923.OF,1.708
25,2019-05-31,159923.OF,1.594
26,2019-06-28,159923.OF,1.711
27,2019-07-31,159923.OF,1.732
28,2019-08-30,159923.OF,1.718
29,2019-09-30,159923.OF,1.722
30,2019-10-31,159923.OF,1.758
31,2019-11-29,159923.OF,1.718
32,2019-12-31,159923.OF,1.82
33,2020-01-23,159923.OF,1.75
34,2020-02-28,159923.OF,1.696
35,2020-03-31,159923.OF,1.602
36,2020-04-30,159923.OF,1.696
37,2020-05-29,159923.OF,1.675
38,2020-06-30,159923.OF,1.797
39,2020-07-31,159923.OF,2.007
40,2020-08-31,159923.OF,2.097
41,2020-09-30,159923.OF,2.016
42,2020-10-30,159923.OF,2.079
43,2020-11-30,159923.OF,2.216
44,2020-12-31,159923.OF,2.325
45,2021-01-29,159923.OF,2.396
46,2021-02-26,159923.OF,2.401
47,2021-03-31,159923.OF,2.27
48,2021-04-30,159923.OF,2.284
49,2021-05-31,159923.OF,2.36
50,2021-06-30,159923.OF,2.29
51,2021-07-30,159923.OF,2.038
52,2021-08-31,159923.OF,2.017
53,2021-09-30,159923.OF,2.101
54,2021-10-29,159923.OF,2.126
55,2021-11-30,159923.OF,2.065
56,2021-12-31,159923.OF,2.132
57,2022-01-28,159923.OF,1.995
58,2022-02-28,159923.OF,1.981
59,2022-03-01,159923.OF,2.002
