,time,thscode,netAssetValue
0,2017-04-28,320022.OF,0.933
1,2017-05-31,320022.OF,0.897
2,2017-06-30,320022.OF,0.94
3,2017-07-31,320022.OF,0.948
4,2017-08-31,320022.OF,0.969
5,2017-09-29,320022.OF,0.977
6,2017-10-31,320022.OF,1.004
7,2017-11-30,320022.OF,0.99
8,2017-12-29,320022.OF,0.995
9,2018-01-31,320022.OF,1.015
10,2018-02-28,320022.OF,0.988
11,2018-03-30,320022.OF,0.988
12,2018-04-27,320022.OF,0.977
13,2018-05-31,320022.OF,1.007
14,2018-06-29,320022.OF,0.951
15,2018-07-31,320022.OF,0.95
16,2018-08-31,320022.OF,0.908
17,2018-09-28,320022.OF,0.884
18,2018-10-31,320022.OF,0.814
19,2018-11-30,320022.OF,0.834
20,2018-12-28,320022.OF,0.806
21,2019-01-31,320022.OF,0.818
22,2019-02-28,320022.OF,0.969
23,2019-03-29,320022.OF,1.177
24,2019-04-30,320022.OF,1.156
25,2019-05-31,320022.OF,1.081
26,2019-06-28,320022.OF,1.082
27,2019-07-31,320022.OF,1.151
28,2019-08-30,320022.OF,1.214
29,2019-09-30,320022.OF,1.243
30,2019-10-31,320022.OF,1.273
31,2019-11-29,320022.OF,1.279
32,2019-12-31,320022.OF,1.393
33,2020-01-23,320022.OF,1.445
34,2020-02-28,320022.OF,1.524
35,2020-03-31,320022.OF,1.452
36,2020-04-30,320022.OF,1.558
37,2020-05-29,320022.OF,1.632
38,2020-06-30,320022.OF,1.845
39,2020-07-31,320022.OF,2.175
40,2020-08-31,320022.OF,2.225
41,2020-09-30,320022.OF,2.063
42,2020-10-30,320022.OF,2.071
43,2020-11-30,320022.OF,2.15
44,2020-12-31,320022.OF,2.274
45,2021-01-29,320022.OF,2.351
46,2021-02-26,320022.OF,2.288
47,2021-03-31,320022.OF,2.25
48,2021-04-30,320022.OF,2.418
49,2021-05-31,320022.OF,2.513
50,2021-06-30,320022.OF,2.587
51,2021-07-30,320022.OF,2.471
52,2021-08-31,320022.OF,2.485
53,2021-09-30,320022.OF,2.397
54,2021-10-29,320022.OF,2.435
55,2021-11-30,320022.OF,2.64
56,2021-12-31,320022.OF,2.606
57,2022-01-28,320022.OF,2.307
58,2022-02-28,320022.OF,2.363
59,2022-03-01,320022.OF,2.367
