,time,thscode,netAssetValue
0,2017-04-28,161123.OF,0.8867
1,2017-05-31,161123.OF,0.8406
2,2017-06-30,161123.OF,0.8455
3,2017-07-31,161123.OF,0.8259
4,2017-08-31,161123.OF,0.8458
5,2017-09-29,161123.OF,0.8556
6,2017-10-31,161123.OF,0.8424
7,2017-11-30,161123.OF,0.81
8,2017-12-29,161123.OF,0.7933
9,2018-01-31,161123.OF,0.7872
10,2018-02-28,161123.OF,0.7601
11,2018-03-30,161123.OF,0.7578
12,2018-04-27,161123.OF,0.7198
13,2018-05-31,161123.OF,0.7109
14,2018-06-29,161123.OF,1.0135
15,2018-07-31,161123.OF,0.9945
16,2018-08-31,161123.OF,0.9047
17,2018-09-28,161123.OF,0.9075
18,2018-10-31,161123.OF,0.7905
19,2018-11-30,161123.OF,0.8185
20,2018-12-28,161123.OF,0.7834
21,2019-01-31,161123.OF,0.7871
22,2019-02-28,161123.OF,0.9306
23,2019-03-29,161123.OF,0.9721
24,2019-04-30,161123.OF,0.9459
25,2019-05-31,161123.OF,0.873
26,2019-06-28,161123.OF,0.8927
27,2019-07-31,161123.OF,0.8783
28,2019-08-30,161123.OF,0.8899
29,2019-09-30,161123.OF,0.9041
30,2019-10-31,161123.OF,0.9104
31,2019-11-29,161123.OF,0.9157
32,2019-12-31,161123.OF,0.9641
33,2020-01-23,161123.OF,0.9768
34,2020-02-28,161123.OF,0.9912
35,2020-03-31,161123.OF,0.9458
36,2020-04-30,161123.OF,1.0098
37,2020-05-29,161123.OF,1.0309
38,2020-06-30,161123.OF,1.1021
39,2020-07-31,161123.OF,1.2405
40,2020-08-31,161123.OF,1.2264
41,2020-09-30,161123.OF,1.1436
42,2020-10-30,161123.OF,1.136
43,2020-11-30,161123.OF,1.1816
44,2020-12-31,161123.OF,1.1979
45,2021-01-29,161123.OF,1.1213
46,2021-02-26,161123.OF,1.1328
47,2021-03-31,161123.OF,1.1356
48,2021-04-30,161123.OF,1.1519
49,2021-05-31,161123.OF,1.212
50,2021-06-30,161123.OF,1.2221
51,2021-07-30,161123.OF,1.2184
52,2021-08-31,161123.OF,1.3751
53,2021-09-30,161123.OF,1.3517
54,2021-10-29,161123.OF,1.3081
55,2021-11-30,161123.OF,1.312
56,2021-12-31,161123.OF,1.33
57,2022-01-28,161123.OF,1.1967
58,2022-02-28,161123.OF,1.2694
59,2022-03-01,161123.OF,1.2792
