,time,thscode,netAssetValue
0,2017-04-28,001618.OF,0.8867
1,2017-05-31,001618.OF,0.8661
2,2017-06-30,001618.OF,0.9232
3,2017-07-31,001618.OF,0.9216
4,2017-08-31,001618.OF,0.953
5,2017-09-29,001618.OF,0.9871
6,2017-10-31,001618.OF,1.0599
7,2017-11-30,001618.OF,1.0152
8,2017-12-29,001618.OF,1.0081
9,2018-01-31,001618.OF,0.9585
10,2018-02-28,001618.OF,1.0
11,2018-03-30,001618.OF,1.0036
12,2018-04-27,001618.OF,0.923
13,2018-05-31,001618.OF,0.9144
14,2018-06-29,001618.OF,0.8533
15,2018-07-31,001618.OF,0.8509
16,2018-08-31,001618.OF,0.7898
17,2018-09-28,001618.OF,0.7475
18,2018-10-31,001618.OF,0.6596
19,2018-11-30,001618.OF,0.6747
20,2018-12-28,001618.OF,0.6292
21,2019-01-31,001618.OF,0.6469
22,2019-02-28,001618.OF,0.8153
23,2019-03-29,001618.OF,0.886
24,2019-04-30,001618.OF,0.8285
25,2019-05-31,001618.OF,0.7551
26,2019-06-28,001618.OF,0.7798
27,2019-07-31,001618.OF,0.8451
28,2019-08-30,001618.OF,0.8809
29,2019-09-30,001618.OF,0.9452
30,2019-10-31,001618.OF,0.9443
31,2019-11-29,001618.OF,0.965
32,2019-12-31,001618.OF,1.0551
33,2020-01-23,001618.OF,1.1908
34,2020-02-28,001618.OF,1.2849
35,2020-03-31,001618.OF,1.0438
36,2020-04-30,001618.OF,1.1643
37,2020-05-29,001618.OF,1.1448
38,2020-06-30,001618.OF,1.3349
39,2020-07-31,001618.OF,1.4963
40,2020-08-31,001618.OF,1.4731
41,2020-09-30,001618.OF,1.3802
42,2020-10-30,001618.OF,1.4018
43,2020-11-30,001618.OF,1.4496
44,2020-12-31,001618.OF,1.4736
45,2021-01-29,001618.OF,1.5014
46,2021-02-26,001618.OF,1.4422
47,2021-03-31,001618.OF,1.351
48,2021-04-30,001618.OF,1.4355
49,2021-05-31,001618.OF,1.4731
50,2021-06-30,001618.OF,1.6243
51,2021-07-30,001618.OF,1.6869
52,2021-08-31,001618.OF,1.5353
53,2021-09-30,001618.OF,1.4851
54,2021-10-29,001618.OF,1.4939
55,2021-11-30,001618.OF,1.5967
56,2021-12-31,001618.OF,1.6185
57,2022-01-28,001618.OF,1.4248
58,2022-02-28,001618.OF,1.4434
59,2022-03-01,001618.OF,1.4412
