,time,thscode,netAssetValue
0,2017-04-28,164304.OF,1.127
1,2017-05-31,164304.OF,1.052
2,2017-06-30,164304.OF,1.094
3,2017-07-31,164304.OF,1.083
4,2017-08-31,164304.OF,1.116
5,2017-09-29,164304.OF,1.166
6,2017-10-31,164304.OF,1.174
7,2017-11-30,164304.OF,1.099
8,2017-12-29,164304.OF,1.093
9,2018-01-31,164304.OF,1.012
10,2018-02-28,164304.OF,0.979
11,2018-03-30,164304.OF,1.004
12,2018-04-27,164304.OF,0.955
13,2018-05-31,164304.OF,0.917
14,2018-06-29,164304.OF,0.822
15,2018-07-31,164304.OF,0.807
16,2018-08-31,164304.OF,0.721
17,2018-09-28,164304.OF,0.716
18,2018-10-31,164304.OF,1.008
19,2018-11-30,164304.OF,1.063
20,2018-12-28,164304.OF,1.022
21,2019-01-31,164304.OF,1.013
22,2019-02-28,164304.OF,1.19
23,2019-03-29,164304.OF,1.276
24,2019-04-30,164304.OF,1.21
25,2019-05-31,164304.OF,1.136
26,2019-06-28,164304.OF,1.142
27,2019-07-31,164304.OF,1.129
28,2019-08-30,164304.OF,1.103
29,2019-09-30,164304.OF,1.114
30,2019-10-31,164304.OF,1.092
31,2019-11-29,164304.OF,1.104
32,2019-12-31,164304.OF,1.196
33,2020-01-23,164304.OF,1.221
34,2020-02-28,164304.OF,1.219
35,2020-03-31,164304.OF,1.095
36,2020-04-30,164304.OF,1.152
37,2020-05-29,164304.OF,1.149
38,2020-06-30,164304.OF,1.262
39,2020-07-31,164304.OF,1.441
40,2020-08-31,164304.OF,1.464
41,2020-09-30,164304.OF,0.973
42,2020-10-30,164304.OF,1.01
43,2020-11-30,164304.OF,1.049
44,2020-12-31,164304.OF,1.134
45,2021-01-29,164304.OF,1.1942
46,2021-02-26,164304.OF,1.128
47,2021-03-31,164304.OF,1.0939
48,2021-04-30,164304.OF,1.1542
49,2021-05-31,164304.OF,1.2585
50,2021-06-30,164304.OF,1.4036
51,2021-07-30,164304.OF,1.5357
52,2021-08-31,164304.OF,1.6689
53,2021-09-30,164304.OF,1.6697
54,2021-10-29,164304.OF,1.8051
55,2021-11-30,164304.OF,1.7734
56,2021-12-31,164304.OF,1.6839
57,2022-01-28,164304.OF,1.5083
58,2022-02-28,164304.OF,1.5831
59,2022-03-01,164304.OF,1.5869
