,time,thscode,netAssetValue
0,2017-04-28,162711.OF,1.3111
1,2017-05-31,162711.OF,1.2385
2,2017-06-30,162711.OF,1.3007
3,2017-07-31,162711.OF,1.3336
4,2017-08-31,162711.OF,1.3684
5,2017-09-29,162711.OF,1.3947
6,2017-10-31,162711.OF,1.3867
7,2017-11-30,162711.OF,1.3294
8,2017-12-29,162711.OF,1.3277
9,2018-01-31,162711.OF,1.3126
10,2018-02-28,162711.OF,1.2792
11,2018-03-30,162711.OF,1.294
12,2018-04-27,162711.OF,1.2457
13,2018-05-31,162711.OF,1.228
14,2018-06-29,162711.OF,1.1297
15,2018-07-31,162711.OF,1.1262
16,2018-08-31,162711.OF,1.0503
17,2018-09-28,162711.OF,1.0498
18,2018-10-31,162711.OF,0.942
19,2018-11-30,162711.OF,0.9667
20,2018-12-28,162711.OF,0.9225
21,2019-01-31,162711.OF,0.9246
22,2019-02-28,162711.OF,1.0921
23,2019-03-29,162711.OF,1.1997
24,2019-04-30,162711.OF,1.1508
25,2019-05-31,162711.OF,1.0759
26,2019-06-28,162711.OF,1.0843
27,2019-07-31,162711.OF,1.0788
28,2019-08-30,162711.OF,1.0769
29,2019-09-30,162711.OF,1.0861
30,2019-10-31,162711.OF,1.081
31,2019-11-29,162711.OF,1.0759
32,2019-12-31,162711.OF,1.1491
33,2020-01-23,162711.OF,1.1711
34,2020-02-28,162711.OF,1.1868
35,2020-03-31,162711.OF,1.1052
36,2020-04-30,162711.OF,1.1713
37,2020-05-29,162711.OF,1.1838
38,2020-06-30,162711.OF,1.2839
39,2020-07-31,162711.OF,1.4406
40,2020-08-31,162711.OF,1.4609
41,2020-09-30,162711.OF,1.363
42,2020-10-30,162711.OF,1.3473
43,2020-11-30,162711.OF,1.3924
44,2020-12-31,162711.OF,1.4034
45,2021-01-29,162711.OF,1.3982
46,2021-02-26,162711.OF,1.4045
47,2021-03-31,162711.OF,1.3849
48,2021-04-30,162711.OF,1.4366
49,2021-05-31,162711.OF,1.4922
50,2021-06-30,162711.OF,1.519
51,2021-07-30,162711.OF,1.5167
52,2021-08-31,162711.OF,1.6188
53,2021-09-30,162711.OF,1.5876
54,2021-10-29,162711.OF,1.5722
55,2021-11-30,162711.OF,1.6225
56,2021-12-31,162711.OF,1.6421
57,2022-01-28,162711.OF,1.4764
58,2022-02-28,162711.OF,1.5336
59,2022-03-01,162711.OF,1.5378
