,time,thscode,netAssetValue
0,2017-04-28,070023.OF,1.4887
1,2017-05-31,070023.OF,1.4824
2,2017-06-30,070023.OF,1.6172
3,2017-07-31,070023.OF,1.654
4,2017-08-31,070023.OF,1.6695
5,2017-09-29,070023.OF,1.7042
6,2017-10-31,070023.OF,1.7923
7,2017-11-30,070023.OF,1.7849
8,2017-12-29,070023.OF,1.817
9,2018-01-31,070023.OF,1.9529
10,2018-02-28,070023.OF,1.8281
11,2018-03-30,070023.OF,1.7549
12,2018-04-27,070023.OF,1.6763
13,2018-05-31,070023.OF,1.709
14,2018-06-29,070023.OF,1.5811
15,2018-07-31,070023.OF,1.5689
16,2018-08-31,070023.OF,1.4832
17,2018-09-28,070023.OF,1.5058
18,2018-10-31,070023.OF,1.393
19,2018-11-30,070023.OF,1.4191
20,2018-12-28,070023.OF,1.3619
21,2019-01-31,070023.OF,1.4607
22,2019-02-28,070023.OF,1.679
23,2019-03-29,070023.OF,1.8259
24,2019-04-30,070023.OF,1.8555
25,2019-05-31,070023.OF,1.7373
26,2019-06-28,070023.OF,1.7889
27,2019-07-31,070023.OF,1.8163
28,2019-08-30,070023.OF,1.7792
29,2019-09-30,070023.OF,1.7936
30,2019-10-31,070023.OF,1.8311
31,2019-11-29,070023.OF,1.834
32,2019-12-31,070023.OF,1.9944
33,2020-01-23,070023.OF,1.9491
34,2020-02-28,070023.OF,1.9378
35,2020-03-31,070023.OF,1.764
36,2020-04-30,070023.OF,1.8496
37,2020-05-29,070023.OF,1.8395
38,2020-06-30,070023.OF,1.9739
39,2020-07-31,070023.OF,2.212
40,2020-08-31,070023.OF,2.2856
41,2020-09-30,070023.OF,2.1844
42,2020-10-30,070023.OF,2.2618
43,2020-11-30,070023.OF,2.4584
44,2020-12-31,070023.OF,2.4666
45,2021-01-29,070023.OF,2.5048
46,2021-02-26,070023.OF,2.587
47,2021-03-31,070023.OF,2.4897
48,2021-04-30,070023.OF,2.517
49,2021-05-31,070023.OF,2.5448
50,2021-06-30,070023.OF,2.4665
51,2021-07-30,070023.OF,2.3061
52,2021-08-31,070023.OF,2.3788
53,2021-09-30,070023.OF,2.4107
54,2021-10-29,070023.OF,2.3018
55,2021-11-30,070023.OF,2.2841
56,2021-12-31,070023.OF,2.3969
57,2022-01-28,070023.OF,2.2936
58,2022-02-28,070023.OF,2.2712
59,2022-03-01,070023.OF,2.2929
